#std std_nospill safe safe_nospill data simplified 
0.000019 0.000018 0.000023 0.000019 0.000020 0.000017 
0.000019 0.000018 0.000023 0.000019 0.000020 0.000017 
0.000019 0.000018 0.000023 0.000019 0.000020 0.000017 
0.000019 0.000018 0.000023 0.000019 0.000020 0.000017 
0.000020 0.000018 0.000023 0.000019 0.000020 0.000017 
0.000020 0.000018 0.000023 0.000019 0.000020 0.000017 
0.000020 0.000018 0.000023 0.000019 0.000020 0.000017 
0.000020 0.000018 0.000023 0.000019 0.000020 0.000017 
0.000020 0.000018 0.000023 0.000019 0.000020 0.000017 
0.000020 0.000018 0.000023 0.000019 0.000020 0.000017 
0.000020 0.000018 0.000023 0.000019 0.000020 0.000017 
0.000020 0.000018 0.000023 0.000019 0.000020 0.000018 
0.000020 0.000018 0.000023 0.000019 0.000020 0.000018 
0.000020 0.000018 0.000023 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000023 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000023 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000020 0.000018 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000024 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000025 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000025 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000025 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000025 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000025 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000025 0.000020 0.000020 0.000018 
0.000021 0.000019 0.000025 0.000020 0.000021 0.000018 
0.000021 0.000019 0.000025 0.000020 0.000021 0.000018 
0.000021 0.000019 0.000025 0.000020 0.000021 0.000018 
0.000022 0.000019 0.000025 0.000020 0.000021 0.000018 
0.000022 0.000019 0.000025 0.000020 0.000021 0.000018 
0.000022 0.000019 0.000025 0.000020 0.000021 0.000018 
0.000022 0.000019 0.000025 0.000020 0.000021 0.000018 
0.000022 0.000019 0.000025 0.000020 0.000021 0.000018 
0.000022 0.000019 0.000025 0.000020 0.000021 0.000018 
0.000022 0.000019 0.000025 0.000020 0.000021 0.000019 
0.000022 0.000019 0.000025 0.000020 0.000021 0.000019 
0.000022 0.000019 0.000025 0.000020 0.000021 0.000019 
0.000023 0.000019 0.000025 0.000020 0.000021 0.000019 
0.000023 0.000019 0.000025 0.000020 0.000021 0.000019 
0.000023 0.000019 0.000025 0.000020 0.000021 0.000019 
0.000023 0.000019 0.000025 0.000020 0.000021 0.000019 
0.000023 0.000019 0.000025 0.000021 0.000021 0.000019 
0.000023 0.000019 0.000025 0.000021 0.000021 0.000019 
0.000023 0.000019 0.000025 0.000021 0.000021 0.000019 
0.000023 0.000019 0.000025 0.000021 0.000021 0.000019 
0.000023 0.000019 0.000025 0.000021 0.000021 0.000019 
0.000023 0.000019 0.000025 0.000021 0.000021 0.000019 
0.000023 0.000019 0.000025 0.000021 0.000021 0.000019 
0.000024 0.000019 0.000026 0.000021 0.000021 0.000019 
0.000024 0.000020 0.000026 0.000021 0.000021 0.000019 
0.000024 0.000020 0.000026 0.000021 0.000021 0.000019 
0.000024 0.000020 0.000026 0.000021 0.000021 0.000019 
0.000025 0.000020 0.000026 0.000022 0.000021 0.000019 
0.000025 0.000020 0.000028 0.000022 0.000021 0.000019 
0.000025 0.000020 0.000032 0.000023 0.000022 0.000019 
0.000026 0.000020 0.000034 0.000023 0.000022 0.000020 
0.000029 0.000021 0.000034 0.000024 0.000030 0.000020 
0.000030 0.000022 0.000035 0.000024 0.000031 0.000028 
0.000031 0.000022 0.000035 0.000024 0.000031 0.000028 
0.000031 0.000023 0.000036 0.000029 0.000031 0.000029 
0.000031 0.000028 0.000039 0.000030 0.000031 0.000029 
0.000034 0.000029 0.000052 0.000031 0.000112 0.000030 
0.000035 0.000029 0.000131 0.000031 0.000217 0.000259 

