#std std_nospill safe safe_nospill data simplified 
0.031493 0.028859 0.035512 0.031037 0.030317 0.031488 
0.031529 0.028887 0.035539 0.031101 0.030346 0.031588 
0.031530 0.028899 0.035541 0.031104 0.030371 0.031590 
0.031533 0.028903 0.035555 0.031108 0.030372 0.031602 
0.031545 0.028904 0.035576 0.031119 0.030385 0.031608 
0.031547 0.028908 0.035596 0.031136 0.030387 0.031620 
0.031547 0.028913 0.035601 0.031141 0.030393 0.031627 
0.031547 0.028922 0.035601 0.031164 0.030394 0.031638 
0.031550 0.028922 0.035605 0.031166 0.030398 0.031644 
0.031555 0.028923 0.035619 0.031172 0.030401 0.031648 
0.031559 0.028929 0.035621 0.031174 0.030405 0.031649 
0.031563 0.028935 0.035623 0.031174 0.030409 0.031652 
0.031565 0.028937 0.035635 0.031192 0.030413 0.031654 
0.031568 0.028940 0.035635 0.031197 0.030414 0.031659 
0.031570 0.028948 0.035641 0.031199 0.030415 0.031660 
0.031570 0.028952 0.035646 0.031209 0.030420 0.031665 
0.031571 0.028957 0.035647 0.031209 0.030425 0.031666 
0.031574 0.028959 0.035647 0.031213 0.030429 0.031670 
0.031575 0.028966 0.035649 0.031217 0.030431 0.031671 
0.031580 0.028968 0.035654 0.031218 0.030434 0.031674 
0.031586 0.028990 0.035655 0.031224 0.030435 0.031675 
0.031591 0.029001 0.035655 0.031231 0.030440 0.031676 
0.031591 0.029001 0.035659 0.031233 0.030441 0.031677 
0.031594 0.029004 0.035659 0.031237 0.030442 0.031686 
0.031596 0.029005 0.035664 0.031237 0.030443 0.031689 
0.031596 0.029005 0.035665 0.031239 0.030447 0.031690 
0.031597 0.029005 0.035665 0.031249 0.030448 0.031693 
0.031601 0.029007 0.035669 0.031252 0.030448 0.031693 
0.031606 0.029007 0.035670 0.031254 0.030449 0.031700 
0.031607 0.029013 0.035672 0.031254 0.030449 0.031700 
0.031608 0.029018 0.035673 0.031256 0.030452 0.031703 
0.031618 0.029026 0.035676 0.031259 0.030452 0.031704 
0.031621 0.029030 0.035676 0.031260 0.030453 0.031706 
0.031634 0.029034 0.035676 0.031265 0.030454 0.031717 
0.031645 0.029038 0.035679 0.031268 0.030457 0.031718 
0.031647 0.029040 0.035681 0.031272 0.030458 0.031721 
0.031649 0.029041 0.035681 0.031274 0.030459 0.031722 
0.031653 0.029042 0.035687 0.031286 0.030459 0.031724 
0.031654 0.029046 0.035690 0.031288 0.030459 0.031724 
0.031657 0.029046 0.035694 0.031288 0.030461 0.031725 
0.031658 0.029047 0.035698 0.031288 0.030461 0.031726 
0.031659 0.029048 0.035702 0.031291 0.030462 0.031727 
0.031661 0.029051 0.035702 0.031291 0.030462 0.031728 
0.031668 0.029053 0.035703 0.031298 0.030464 0.031731 
0.031672 0.029057 0.035704 0.031298 0.030466 0.031732 
0.031678 0.029059 0.035707 0.031300 0.030467 0.031733 
0.031685 0.029062 0.035713 0.031300 0.030468 0.031733 
0.031686 0.029065 0.035718 0.031301 0.030471 0.031736 
0.031688 0.029065 0.035719 0.031313 0.030472 0.031736 
0.031690 0.029068 0.035739 0.031313 0.030474 0.031738 
0.031698 0.029069 0.035741 0.031314 0.030477 0.031740 
0.031699 0.029073 0.035748 0.031315 0.030481 0.031743 
0.031704 0.029080 0.035748 0.031315 0.030482 0.031743 
0.031705 0.029083 0.035750 0.031316 0.030486 0.031750 
0.031708 0.029086 0.035751 0.031316 0.030488 0.031753 
0.031708 0.029089 0.035758 0.031318 0.030491 0.031757 
0.031709 0.029091 0.035761 0.031318 0.030492 0.031759 
0.031709 0.029097 0.035769 0.031322 0.030496 0.031765 
0.031714 0.029099 0.035770 0.031322 0.030497 0.031767 
0.031716 0.029104 0.035778 0.031327 0.030502 0.031769 
0.031722 0.029106 0.035783 0.031328 0.030508 0.031769 
0.031727 0.029106 0.035788 0.031329 0.030509 0.031769 
0.031737 0.029109 0.035788 0.031338 0.030510 0.031771 
0.031740 0.029119 0.035790 0.031342 0.030511 0.031773 
0.031741 0.029125 0.035791 0.031344 0.030513 0.031773 
0.031747 0.029126 0.035802 0.031345 0.030521 0.031775 
0.031751 0.029129 0.035802 0.031345 0.030523 0.031780 
0.031754 0.029138 0.035803 0.031350 0.030527 0.031787 
