#std std_nospill safe safe_nospill data simplified 
0.040524 0.038746 0.046099 0.045263 0.042806 0.040442 
0.040711 0.038952 0.046225 0.045282 0.042956 0.040462 
0.040722 0.039082 0.046247 0.045296 0.042962 0.040489 
0.040732 0.039094 0.046251 0.045365 0.042972 0.040609 
0.040734 0.039110 0.046254 0.045369 0.042972 0.040619 
0.040780 0.039113 0.046257 0.045385 0.043011 0.040636 
0.040801 0.039142 0.046277 0.045437 0.043020 0.040711 
0.040827 0.039166 0.046283 0.045437 0.043035 0.040722 
0.040829 0.039173 0.046296 0.045443 0.043071 0.040724 
0.040844 0.039178 0.046311 0.045447 0.043076 0.040726 
0.040857 0.039180 0.046315 0.045449 0.043080 0.040786 
0.040870 0.039194 0.046348 0.045494 0.043085 0.040792 
0.040913 0.039200 0.046349 0.045570 0.043095 0.040796 
0.040914 0.039205 0.046350 0.045603 0.043114 0.040814 
0.040916 0.039208 0.046351 0.045613 0.043127 0.040824 
0.040955 0.039212 0.046366 0.045617 0.043173 0.040861 
0.040972 0.039232 0.046404 0.045623 0.043187 0.040892 
0.040985 0.039244 0.046415 0.045659 0.043188 0.040911 
0.040988 0.039245 0.046417 0.045662 0.043221 0.040914 
0.040996 0.039245 0.046418 0.045681 0.043230 0.040965 
0.041016 0.039293 0.046422 0.045698 0.043232 0.040977 
0.041049 0.039297 0.046435 0.045715 0.043250 0.041002 
0.041065 0.039306 0.046444 0.045738 0.043263 0.041014 
0.041093 0.039319 0.046448 0.045749 0.043272 0.041017 
0.041120 0.039321 0.046461 0.045758 0.043297 0.041028 
0.041134 0.039328 0.046465 0.045775 0.043308 0.041053 
0.041147 0.039350 0.046484 0.045780 0.043363 0.041059 
0.041187 0.039368 0.046500 0.045823 0.043373 0.041066 
0.041216 0.039380 0.046501 0.045827 0.043581 0.041074 
0.041221 0.039393 0.046505 0.045837 0.043712 0.041097 
0.041234 0.039395 0.046535 0.045893 0.043960 0.041112 
0.041259 0.039397 0.046567 0.045898 0.044045 0.041122 
0.042066 0.039418 0.046649 0.045909 0.044055 0.041129 
0.042279 0.039418 0.046697 0.045980 0.044078 0.041133 
0.042286 0.039443 0.046700 0.046045 0.044116 0.041168 
0.042350 0.039450 0.046726 0.046062 0.044134 0.041187 
0.042423 0.039462 0.046737 0.046333 0.044161 0.041199 
0.042480 0.039484 0.046871 0.046570 0.044210 0.041202 
