#std std_nospill safe safe_nospill data simplified 
0.019410 0.018865 0.019426 0.019209 0.019280 0.019157 
0.019419 0.018888 0.019550 0.019210 0.019283 0.019241 
0.019422 0.018917 0.019572 0.019229 0.019289 0.019244 
0.019437 0.018918 0.019572 0.019237 0.019308 0.019253 
0.019461 0.018928 0.019575 0.019237 0.019322 0.019309 
0.019469 0.018942 0.019578 0.019241 0.019331 0.019314 
0.019479 0.018945 0.019586 0.019252 0.019332 0.019318 
0.019486 0.018960 0.019600 0.019262 0.019338 0.019328 
0.019490 0.018970 0.019601 0.019270 0.019338 0.019336 
0.019493 0.018974 0.019604 0.019277 0.019341 0.019340 
0.019495 0.018977 0.019612 0.019286 0.019360 0.019352 
0.019501 0.018984 0.019623 0.019289 0.019361 0.019352 
0.019502 0.018985 0.019625 0.019290 0.019361 0.019356 
0.019506 0.018985 0.019626 0.019298 0.019368 0.019360 
0.019509 0.018985 0.019628 0.019305 0.019372 0.019363 
0.019513 0.018992 0.019629 0.019308 0.019375 0.019365 
0.019519 0.018996 0.019630 0.019318 0.019375 0.019366 
0.019520 0.018997 0.019631 0.019318 0.019380 0.019372 
0.019522 0.018999 0.019639 0.019321 0.019380 0.019375 
0.019527 0.019003 0.019643 0.019323 0.019382 0.019381 
0.019528 0.019008 0.019647 0.019326 0.019394 0.019382 
0.019539 0.019010 0.019653 0.019326 0.019397 0.019386 
0.019540 0.019017 0.019653 0.019327 0.019400 0.019393 
0.019540 0.019019 0.019653 0.019335 0.019401 0.019396 
0.019542 0.019025 0.019658 0.019338 0.019405 0.019397 
0.019547 0.019026 0.019659 0.019340 0.019405 0.019400 
0.019553 0.019026 0.019663 0.019349 0.019415 0.019403 
0.019553 0.019028 0.019663 0.019350 0.019421 0.019404 
0.019564 0.019033 0.019673 0.019355 0.019425 0.019406 
0.019565 0.019036 0.019674 0.019356 0.019431 0.019415 
0.019567 0.019045 0.019674 0.019360 0.019432 0.019417 
0.019570 0.019053 0.019674 0.019360 0.019433 0.019417 
0.019576 0.019058 0.019675 0.019360 0.019433 0.019418 
0.019581 0.019063 0.019680 0.019362 0.019436 0.019419 
0.019586 0.019064 0.019680 0.019366 0.019439 0.019421 
0.019588 0.019064 0.019680 0.019373 0.019440 0.019427 
0.019589 0.019070 0.019682 0.019374 0.019444 0.019429 
0.019593 0.019074 0.019686 0.019375 0.019448 0.019437 
0.019594 0.019077 0.019699 0.019379 0.019451 0.019440 
0.019602 0.019077 0.019700 0.019381 0.019465 0.019440 
0.019604 0.019077 0.019711 0.019384 0.019471 0.019440 
0.019608 0.019082 0.019714 0.019388 0.019474 0.019442 
0.019608 0.019089 0.019714 0.019394 0.019477 0.019450 
0.019610 0.019092 0.019715 0.019398 0.019482 0.019454 
0.019611 0.019096 0.019716 0.019398 0.019482 0.019463 
0.019617 0.019098 0.019728 0.019399 0.019483 0.019464 
0.019631 0.019103 0.019730 0.019409 0.019490 0.019466 
0.019642 0.019107 0.019732 0.019411 0.019495 0.019468 
0.019645 0.019112 0.019735 0.019413 0.019500 0.019474 
0.019646 0.019121 0.019747 0.019421 0.019505 0.019482 
