#std std_nospill safe safe_nospill data simplified 
0.004208 0.003973 0.004606 0.004270 0.004326 0.004433 
0.004209 0.003996 0.004607 0.004271 0.004332 0.004453 
0.004211 0.004001 0.004609 0.004278 0.004333 0.004455 
0.004211 0.004001 0.004610 0.004279 0.004335 0.004461 
0.004213 0.004005 0.004610 0.004280 0.004338 0.004465 
0.004214 0.004010 0.004611 0.004292 0.004340 0.004465 
0.004215 0.004016 0.004612 0.004292 0.004344 0.004467 
0.004215 0.004022 0.004612 0.004293 0.004344 0.004467 
0.004215 0.004024 0.004617 0.004294 0.004345 0.004470 
0.004222 0.004024 0.004618 0.004294 0.004345 0.004473 
0.004224 0.004025 0.004619 0.004299 0.004347 0.004490 
0.004226 0.004030 0.004621 0.004301 0.004348 0.004493 
0.004230 0.004030 0.004621 0.004303 0.004348 0.004498 
0.004230 0.004034 0.004621 0.004308 0.004349 0.004499 
0.004231 0.004034 0.004624 0.004313 0.004349 0.004502 
0.004232 0.004038 0.004625 0.004314 0.004352 0.004505 
0.004233 0.004039 0.004625 0.004318 0.004352 0.004507 
0.004234 0.004046 0.004628 0.004321 0.004355 0.004508 
0.004235 0.004052 0.004631 0.004323 0.004358 0.004508 
0.004238 0.004055 0.004632 0.004323 0.004358 0.004513 
0.004239 0.004057 0.004633 0.004330 0.004358 0.004521 
0.004239 0.004060 0.004635 0.004336 0.004359 0.004523 
0.004240 0.004062 0.004637 0.004336 0.004361 0.004526 
0.004240 0.004064 0.004637 0.004340 0.004361 0.004530 
0.004240 0.004067 0.004638 0.004341 0.004361 0.004531 
0.004240 0.004070 0.004644 0.004343 0.004361 0.004532 
0.004240 0.004070 0.004644 0.004349 0.004361 0.004537 
0.004241 0.004070 0.004645 0.004350 0.004362 0.004540 
0.004241 0.004070 0.004645 0.004352 0.004364 0.004541 
0.004244 0.004071 0.004645 0.004352 0.004367 0.004547 
0.004245 0.004073 0.004646 0.004353 0.004369 0.004547 
0.004245 0.004074 0.004646 0.004355 0.004370 0.004548 
0.004245 0.004075 0.004648 0.004355 0.004370 0.004548 
0.004245 0.004076 0.004649 0.004356 0.004372 0.004548 
0.004245 0.004077 0.004649 0.004357 0.004373 0.004551 
0.004246 0.004078 0.004649 0.004366 0.004373 0.004554 
0.004246 0.004083 0.004650 0.004368 0.004374 0.004557 
0.004246 0.004085 0.004651 0.004372 0.004375 0.004557 
0.004248 0.004086 0.004652 0.004372 0.004375 0.004557 
0.004248 0.004088 0.004652 0.004374 0.004375 0.004558 
0.004250 0.004090 0.004653 0.004374 0.004376 0.004558 
0.004250 0.004090 0.004655 0.004375 0.004377 0.004559 
0.004250 0.004092 0.004655 0.004377 0.004378 0.004560 
0.004254 0.004095 0.004655 0.004377 0.004379 0.004560 
0.004256 0.004096 0.004656 0.004378 0.004379 0.004563 
0.004256 0.004100 0.004658 0.004379 0.004381 0.004565 
0.004257 0.004100 0.004659 0.004379 0.004381 0.004565 
0.004257 0.004101 0.004661 0.004382 0.004382 0.004567 
0.004258 0.004110 0.004662 0.004382 0.004384 0.004567 
0.004260 0.004116 0.004665 0.004384 0.004385 0.004570 
0.004261 0.004117 0.004665 0.004385 0.004386 0.004577 
0.004263 0.004117 0.004666 0.004385 0.004387 0.004578 
0.004263 0.004118 0.004666 0.004387 0.004387 0.004581 
0.004263 0.004119 0.004669 0.004388 0.004387 0.004581 
0.004264 0.004120 0.004670 0.004390 0.004388 0.004581 
0.004265 0.004126 0.004672 0.004391 0.004392 0.004585 
0.004267 0.004127 0.004676 0.004392 0.004392 0.004585 
0.004267 0.004127 0.004677 0.004393 0.004392 0.004589 
0.004268 0.004128 0.004679 0.004394 0.004393 0.004593 
0.004271 0.004129 0.004680 0.004394 0.004396 0.004593 
0.004272 0.004133 0.004681 0.004395 0.004396 0.004594 
0.004274 0.004139 0.004681 0.004397 0.004398 0.004595 
0.004277 0.004144 0.004682 0.004397 0.004398 0.004598 
0.004278 0.004145 0.004686 0.004399 0.004399 0.004598 
0.004281 0.004148 0.004687 0.004404 0.004403 0.004599 
0.004292 0.004150 0.004688 0.004406 0.004407 0.004599 
0.004294 0.004156 0.004690 0.004407 0.004411 0.004602 
0.004294 0.004156 0.004694 0.004412 0.004413 0.004603 
0.004299 0.004169 0.004695 0.004413 0.004415 0.004603 
0.004304 0.004171 0.004696 0.004415 0.004418 0.004603 
0.004304 0.004172 0.004697 0.004419 0.004419 0.004604 
0.004308 0.004176 0.004697 0.004422 0.004419 0.004605 
0.004324 0.004177 0.004698 0.004428 0.004422 0.004611 
0.004340 0.004181 0.004699 0.004428 0.004426 0.004612 
0.004343 0.004189 0.004699 0.004429 0.004437 0.004612 
0.004348 0.004195 0.004702 0.004436 0.004439 0.004614 
0.004348 0.004196 0.004710 0.004436 0.004443 0.004623 
0.004349 0.004197 0.004716 0.004437 0.004443 0.004624 
0.004351 0.004197 0.004722 0.004438 0.004445 0.004629 
0.004355 0.004202 0.004730 0.004440 0.004446 0.004631 
0.004356 0.004203 0.004732 0.004441 0.004448 0.004631 
0.004358 0.004213 0.004732 0.004445 0.004450 0.004638 
0.004360 0.004220 0.004735 0.004453 0.004451 0.004641 
0.004364 0.004222 0.004739 0.004456 0.004453 0.004641 
0.004364 0.004224 0.004741 0.004456 0.004453 0.004649 
0.004368 0.004224 0.004743 0.004461 0.004460 0.004651 
0.004371 0.004227 0.004745 0.004461 0.004461 0.004655 
0.004373 0.004228 0.004745 0.004462 0.004465 0.004657 
0.004374 0.004235 0.004746 0.004467 0.004466 0.004671 
0.004375 0.004238 0.004749 0.004482 0.004468 0.004681 
0.004376 0.004262 0.004750 0.004483 0.004469 0.004684 
0.004383 0.004265 0.004751 0.004488 0.004470 0.004688 
