#std std_nospill safe safe_nospill data simplified 
0.002987 0.002902 0.003387 0.003395 0.003210 0.003085 
0.002996 0.002906 0.003405 0.003404 0.003214 0.003088 
0.002998 0.002910 0.003417 0.003405 0.003217 0.003095 
0.002999 0.002919 0.003417 0.003405 0.003221 0.003103 
0.003006 0.002919 0.003418 0.003406 0.003229 0.003105 
0.003007 0.002929 0.003422 0.003414 0.003230 0.003106 
0.003009 0.002929 0.003427 0.003414 0.003231 0.003112 
0.003010 0.002932 0.003437 0.003416 0.003232 0.003113 
0.003010 0.002936 0.003439 0.003417 0.003233 0.003116 
0.003011 0.002939 0.003441 0.003419 0.003235 0.003117 
0.003011 0.002940 0.003446 0.003419 0.003235 0.003118 
0.003012 0.002940 0.003449 0.003423 0.003238 0.003119 
0.003012 0.002945 0.003451 0.003424 0.003242 0.003121 
0.003013 0.002946 0.003452 0.003427 0.003245 0.003123 
0.003016 0.002947 0.003455 0.003430 0.003246 0.003123 
0.003016 0.002952 0.003458 0.003430 0.003248 0.003124 
0.003016 0.002953 0.003459 0.003431 0.003257 0.003125 
0.003017 0.002957 0.003461 0.003433 0.003261 0.003125 
0.003018 0.002957 0.003464 0.003435 0.003261 0.003127 
0.003019 0.002957 0.003466 0.003436 0.003265 0.003129 
0.003019 0.002959 0.003468 0.003436 0.003266 0.003129 
0.003025 0.002965 0.003472 0.003437 0.003273 0.003132 
0.003026 0.002965 0.003474 0.003438 0.003275 0.003135 
0.003030 0.002965 0.003475 0.003440 0.003278 0.003135 
0.003033 0.002968 0.003475 0.003442 0.003282 0.003138 
0.003035 0.002968 0.003477 0.003444 0.003290 0.003139 
0.003036 0.002971 0.003480 0.003445 0.003297 0.003139 
0.003037 0.002974 0.003486 0.003448 0.003299 0.003142 
0.003038 0.002974 0.003487 0.003449 0.003314 0.003150 
0.003038 0.002978 0.003488 0.003450 0.003315 0.003151 
0.003039 0.002981 0.003491 0.003450 0.003316 0.003152 
0.003046 0.002985 0.003504 0.003452 0.003322 0.003156 
0.003049 0.002985 0.003506 0.003453 0.003330 0.003159 
0.003052 0.002988 0.003528 0.003455 0.003338 0.003169 
0.003055 0.002991 0.003537 0.003457 0.003341 0.003173 
0.003056 0.002998 0.003546 0.003458 0.003345 0.003192 
0.003062 0.003004 0.003546 0.003459 0.003348 0.003196 
0.003068 0.003004 0.003546 0.003460 0.003351 0.003198 
0.003072 0.003020 0.003550 0.003465 0.003352 0.003200 
0.003087 0.003032 0.003559 0.003469 0.003360 0.003204 
0.003101 0.003037 0.003565 0.003471 0.003360 0.003225 
0.003111 0.003041 0.003575 0.003472 0.003361 0.003227 
0.003113 0.003047 0.003575 0.003476 0.003372 0.003228 
0.003122 0.003050 0.003582 0.003483 0.003375 0.003233 
0.003124 0.003053 0.003584 0.003484 0.003378 0.003245 
0.003139 0.003074 0.003609 0.003485 0.003391 0.003259 
0.003146 0.003105 0.003624 0.003499 0.003405 0.003262 
0.003166 0.003137 0.003644 0.003520 0.003428 0.003262 
0.003167 0.003168 0.003652 0.003543 0.003455 0.003281 
0.003183 0.003506 0.003811 0.003559 0.003682 0.003301 
0.003518 0.003526 0.004082 0.004012 0.003863 0.003781 
0.003525 0.003533 0.004090 0.004035 0.003882 0.003795 
0.003527 0.003601 0.004107 0.004041 0.003887 0.003803 
0.003544 0.003602 0.004109 0.004052 0.003899 0.003803 
0.003545 0.003607 0.004117 0.004054 0.003899 0.003804 
0.003546 0.003615 0.004120 0.004062 0.003903 0.003805 
0.003546 0.003618 0.004125 0.004065 0.003908 0.003805 
0.003547 0.003625 0.004128 0.004074 0.003913 0.003807 
0.003548 0.003633 0.004131 0.004080 0.003914 0.003810 
0.003548 0.003634 0.004135 0.004085 0.003915 0.003811 
0.003549 0.003639 0.004140 0.004087 0.003920 0.003811 
0.003550 0.003640 0.004185 0.004090 0.003921 0.003813 
0.003550 0.003644 0.004188 0.004090 0.003921 0.003813 
0.003551 0.003648 0.004190 0.004091 0.003924 0.003813 
0.003551 0.003649 0.004192 0.004093 0.003926 0.003816 
0.003553 0.003650 0.004204 0.004095 0.003927 0.003817 
0.003560 0.003657 0.004206 0.004098 0.003927 0.003819 
0.003561 0.003660 0.004215 0.004106 0.003930 0.003827 
0.003562 0.003661 0.004218 0.004109 0.003931 0.003830 
0.003563 0.003667 0.004227 0.004114 0.003931 0.003833 
0.003566 0.003673 0.004228 0.004119 0.003933 0.003834 
0.003566 0.003676 0.004239 0.004129 0.003934 0.003834 
0.003570 0.003680 0.004256 0.004138 0.003939 0.003835 
0.003575 0.003688 0.004270 0.004154 0.003939 0.003836 
0.003585 0.003689 0.004275 0.004160 0.003941 0.003840 
0.003592 0.003697 0.004298 0.004163 0.003942 0.003840 
0.003594 0.003698 0.004299 0.004165 0.003943 0.003845 
0.003613 0.003703 0.004308 0.004171 0.003943 0.003846 
0.003619 0.003703 0.004310 0.004176 0.003944 0.003848 
0.003619 0.003705 0.004312 0.004176 0.003950 0.003850 
0.003622 0.003709 0.004326 0.004178 0.003951 0.003852 
0.003629 0.003714 0.004331 0.004185 0.003953 0.003857 
0.003634 0.003725 0.004331 0.004188 0.003953 0.003858 
0.003635 0.003725 0.004349 0.004189 0.003954 0.003862 
0.003641 0.003732 0.004353 0.004193 0.003960 0.003873 
0.003642 0.003733 0.004357 0.004197 0.003971 0.003874 
0.003646 0.003740 0.004358 0.004209 0.003972 0.003880 
0.003649 0.003741 0.004359 0.004212 0.003978 0.003884 
0.003651 0.003742 0.004366 0.004220 0.003981 0.003891 
0.003659 0.003748 0.004367 0.004220 0.004007 0.003903 
0.003665 0.003751 0.004371 0.004223 0.004008 0.003923 
0.003672 0.003770 0.004380 0.004229 0.004010 0.003930 
0.003675 0.003771 0.004384 0.004247 0.004010 0.003939 
0.003697 0.003782 0.004400 0.004264 0.004029 0.003940 
0.003711 0.003796 0.004409 0.004269 0.004034 0.003952 
0.003738 0.003805 0.004417 0.004278 0.004037 0.003958 
0.003760 0.003807 0.004462 0.004286 0.004038 0.003970 
0.003760 0.003828 0.004519 0.004291 0.004082 0.003984 
0.003778 0.003833 0.004629 0.004354 0.004292 0.003989 
0.003893 0.003865 0.004990 0.004811 0.004692 0.004535 

