#std std_nospill safe safe_nospill data simplified 
0.010370 0.010146 0.012239 0.012157 0.010127 0.010404 
0.010372 0.010157 0.012245 0.012190 0.010150 0.010405 
0.010376 0.010164 0.012275 0.012212 0.010151 0.010419 
0.010385 0.010176 0.012297 0.012215 0.010153 0.010420 
0.010408 0.010179 0.012297 0.012218 0.010162 0.010428 
0.010409 0.010183 0.012302 0.012219 0.010162 0.010429 
0.010410 0.010192 0.012305 0.012229 0.010164 0.010437 
0.010411 0.010198 0.012314 0.012240 0.010169 0.010441 
0.010411 0.010199 0.012329 0.012255 0.010174 0.010442 
0.010414 0.010206 0.012330 0.012264 0.010176 0.010448 
0.010415 0.010206 0.012333 0.012271 0.010181 0.010451 
0.010418 0.010208 0.012335 0.012277 0.010194 0.010451 
0.010421 0.010210 0.012335 0.012278 0.010200 0.010458 
0.010423 0.010216 0.012338 0.012284 0.010206 0.010461 
0.010427 0.010216 0.012339 0.012286 0.010207 0.010463 
0.010432 0.010220 0.012341 0.012287 0.010210 0.010463 
0.010440 0.010222 0.012342 0.012293 0.010211 0.010465 
0.010442 0.010222 0.012343 0.012299 0.010224 0.010474 
0.010451 0.010223 0.012346 0.012305 0.010224 0.010475 
0.010453 0.010226 0.012349 0.012315 0.010226 0.010476 
0.010453 0.010230 0.012357 0.012316 0.010228 0.010479 
0.010456 0.010230 0.012361 0.012316 0.010230 0.010480 
0.010457 0.010231 0.012363 0.012317 0.010239 0.010481 
0.010461 0.010232 0.012364 0.012317 0.010246 0.010487 
0.010462 0.010233 0.012365 0.012321 0.010247 0.010494 
0.010464 0.010237 0.012366 0.012322 0.010248 0.010497 
0.010473 0.010239 0.012372 0.012322 0.010253 0.010506 
0.010478 0.010240 0.012374 0.012325 0.010254 0.010519 
0.010489 0.010251 0.012376 0.012328 0.010260 0.010524 
0.010489 0.010254 0.012376 0.012329 0.010266 0.010527 
0.010491 0.010256 0.012380 0.012331 0.010267 0.010528 
0.010491 0.010265 0.012382 0.012332 0.010269 0.010530 
0.010493 0.010272 0.012388 0.012339 0.010274 0.010534 
0.010497 0.010273 0.012391 0.012340 0.010274 0.010537 
0.010497 0.010278 0.012393 0.012342 0.010278 0.010542 
0.010498 0.010279 0.012394 0.012343 0.010278 0.010545 
0.010501 0.010280 0.012395 0.012346 0.010280 0.010546 
0.010501 0.010281 0.012396 0.012353 0.010281 0.010547 
0.010503 0.010283 0.012398 0.012354 0.010284 0.010547 
0.010504 0.010286 0.012399 0.012355 0.010286 0.010547 
0.010505 0.010286 0.012399 0.012360 0.010287 0.010549 
0.010506 0.010287 0.012400 0.012361 0.010289 0.010550 
0.010507 0.010291 0.012404 0.012363 0.010291 0.010551 
0.010510 0.010293 0.012404 0.012364 0.010291 0.010552 
0.010510 0.010295 0.012406 0.012364 0.010294 0.010553 
