#std std_nospill safe safe_nospill data simplified 
0.121489 0.119247 0.142472 0.142357 0.120023 0.121781 
0.121588 0.119260 0.142513 0.142602 0.120055 0.121884 
0.121625 0.119315 0.142624 0.142643 0.120085 0.121905 
0.121637 0.119322 0.142674 0.142662 0.120085 0.122123 
0.121678 0.119367 0.142687 0.142717 0.120091 0.122214 
0.121714 0.119496 0.142739 0.142725 0.120097 0.122240 
0.121723 0.119591 0.142807 0.142734 0.120275 0.122245 
0.121750 0.119592 0.142873 0.142763 0.120290 0.122248 
0.121767 0.119604 0.142888 0.142766 0.120301 0.122258 
0.121769 0.119624 0.142978 0.142768 0.120332 0.122260 
0.121776 0.119625 0.143000 0.142768 0.120341 0.122274 
0.121778 0.119638 0.143001 0.142788 0.120348 0.122297 
0.121817 0.119644 0.143003 0.142843 0.120350 0.122350 
0.121817 0.119649 0.143029 0.142889 0.120418 0.122358 
0.121841 0.119653 0.143058 0.142903 0.120418 0.122372 
0.121850 0.119667 0.143066 0.142919 0.120432 0.122377 
0.121870 0.119674 0.143072 0.142920 0.120433 0.122380 
0.121877 0.119711 0.143075 0.142932 0.120442 0.122405 
0.121903 0.119719 0.143081 0.142942 0.120468 0.122428 
0.121911 0.119736 0.143088 0.142958 0.120483 0.122429 
0.121919 0.119746 0.143106 0.142966 0.120520 0.122472 
0.121920 0.119763 0.143110 0.142972 0.120535 0.122486 
0.121954 0.119765 0.143152 0.142973 0.120575 0.122492 
0.121969 0.119775 0.143172 0.142975 0.120575 0.122492 
0.121971 0.119784 0.143181 0.142987 0.120624 0.122517 
0.121981 0.119795 0.143209 0.142990 0.120637 0.122520 
0.122010 0.119796 0.143233 0.143045 0.120647 0.122528 
0.122025 0.119800 0.143282 0.143052 0.120651 0.122540 
0.122048 0.119810 0.143284 0.143061 0.120700 0.122567 
0.122058 0.119826 0.143297 0.143088 0.120704 0.122569 
0.122074 0.119835 0.143307 0.143088 0.120722 0.122580 
0.122079 0.119836 0.143311 0.143108 0.120740 0.122589 
0.122083 0.119844 0.143318 0.143111 0.120744 0.122590 
0.122097 0.119844 0.143334 0.143115 0.120746 0.122606 
0.122110 0.119860 0.143336 0.143150 0.120764 0.122626 
0.122125 0.119881 0.143368 0.143161 0.120771 0.122629 
0.122140 0.119890 0.143368 0.143190 0.120816 0.122630 
0.122155 0.119891 0.143369 0.143206 0.120820 0.122634 
0.122163 0.119892 0.143382 0.143224 0.120822 0.122643 
0.122167 0.119902 0.143409 0.143229 0.120828 0.122647 
0.122169 0.119903 0.143410 0.143243 0.120833 0.122660 
0.122173 0.119905 0.143430 0.143252 0.120848 0.122662 
0.122183 0.119907 0.143454 0.143267 0.120862 0.122674 
0.122204 0.119916 0.143468 0.143280 0.120871 0.122677 
0.122211 0.119923 0.143469 0.143288 0.120948 0.122678 
0.122251 0.119933 0.143502 0.143300 0.120952 0.122696 
0.122259 0.119935 0.143503 0.143309 0.120954 0.122702 
0.122263 0.119938 0.143505 0.143329 0.120963 0.122710 
0.122287 0.119951 0.143511 0.143331 0.120991 0.122725 
0.122289 0.119953 0.143517 0.143344 0.120997 0.122754 
