std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.000307 0.000296 0.000296 0.000293 0.000345 
0.000307 0.000296 0.000296 0.000293 0.000381 
0.000307 0.000296 0.000296 0.000293 0.000387 
0.000307 0.000296 0.000296 0.000293 0.000388 
0.000307 0.000296 0.000296 0.000293 0.000388 
0.000308 0.000296 0.000296 0.000293 0.000389 
0.000308 0.000296 0.000296 0.000293 0.000389 
0.000308 0.000296 0.000296 0.000293 0.000389 
0.000308 0.000296 0.000296 0.000293 0.000389 
0.000308 0.000296 0.000296 0.000293 0.000389 
0.000308 0.000296 0.000296 0.000293 0.000390 
0.000308 0.000296 0.000296 0.000293 0.000390 
0.000308 0.000296 0.000296 0.000293 0.000390 
0.000308 0.000296 0.000296 0.000293 0.000391 
0.000308 0.000296 0.000296 0.000293 0.000391 
0.000309 0.000296 0.000296 0.000293 0.000391 
0.000312 0.000296 0.000296 0.000293 0.000391 
0.000314 0.000296 0.000296 0.000293 0.000391 
0.000314 0.000296 0.000296 0.000293 0.000391 
0.000314 0.000296 0.000296 0.000294 0.000391 
0.000319 0.000296 0.000296 0.000294 0.000391 
0.000320 0.000296 0.000296 0.000294 0.000392 
0.000321 0.000296 0.000296 0.000294 0.000392 
0.000321 0.000296 0.000296 0.000294 0.000392 
0.000321 0.000296 0.000296 0.000294 0.000392 
0.000321 0.000296 0.000297 0.000294 0.000392 
0.000322 0.000296 0.000297 0.000294 0.000392 
0.000322 0.000296 0.000297 0.000294 0.000392 
0.000322 0.000296 0.000297 0.000294 0.000392 
0.000322 0.000296 0.000297 0.000294 0.000392 
0.000323 0.000296 0.000297 0.000294 0.000393 
0.000324 0.000297 0.000297 0.000295 0.000393 
0.000328 0.000297 0.000297 0.000295 0.000393 
0.000329 0.000297 0.000297 0.000296 0.000393 
0.000334 0.000297 0.000297 0.000297 0.000393 
0.000339 0.000297 0.000297 0.000297 0.000393 
0.000340 0.000297 0.000297 0.000297 0.000394 
0.000372 0.000297 0.000297 0.000298 0.000394 
0.000372 0.000297 0.000297 0.000298 0.000394 
0.000372 0.000297 0.000297 0.000307 0.000394 
0.000372 0.000297 0.000297 0.000307 0.000394 
0.000373 0.000297 0.000297 0.000307 0.000394 
0.000373 0.000297 0.000297 0.000307 0.000394 
0.000373 0.000297 0.000297 0.000307 0.000394 
0.000373 0.000297 0.000297 0.000307 0.000394 
0.000373 0.000297 0.000297 0.000307 0.000394 
0.000373 0.000297 0.000297 0.000307 0.000394 
0.000373 0.000297 0.000297 0.000307 0.000394 
0.000373 0.000297 0.000298 0.000307 0.000394 
0.000374 0.000297 0.000299 0.000307 0.000395 
0.000374 0.000298 0.000299 0.000307 0.000395 
0.000374 0.000298 0.000299 0.000307 0.000395 
0.000374 0.000298 0.000300 0.000307 0.000395 
0.000375 0.000299 0.000300 0.000307 0.000395 
0.000375 0.000299 0.000300 0.000307 0.000396 
0.000375 0.000300 0.000300 0.000307 0.000396 
0.000376 0.000300 0.000301 0.000307 0.000396 
0.000380 0.000300 0.000309 0.000307 0.000396 
0.000381 0.000301 0.000310 0.000307 0.000396 
0.000381 0.000301 0.000310 0.000307 0.000396 
0.000382 0.000301 0.000310 0.000307 0.000396 
0.000382 0.000301 0.000310 0.000307 0.000397 
0.000389 0.000301 0.000310 0.000307 0.000397 
0.000474 0.000302 0.000310 0.000307 0.000397 
0.000547 0.000302 0.000310 0.000307 0.000397 
0.000548 0.000302 0.000310 0.000307 0.000397 
0.000548 0.000302 0.000310 0.000307 0.000397 
0.000548 0.000303 0.000310 0.000307 0.000397 
0.000548 0.000304 0.000310 0.000307 0.000397 
0.000548 0.000309 0.000310 0.000308 0.000397 
0.000548 0.000309 0.000310 0.000308 0.000398 
0.000549 0.000310 0.000310 0.000308 0.000398 
0.000549 0.000310 0.000310 0.000308 0.000399 
0.000550 0.000310 0.000310 0.000308 0.000401 
0.000551 0.000310 0.000310 0.000308 0.000404 
0.000555 0.000310 0.000310 0.000308 0.000404 
0.000558 0.000310 0.000310 0.000310 0.000405 
0.000559 0.000310 0.000310 0.000310 0.000406 
0.000559 0.000310 0.000310 0.000310 0.000407 
0.000559 0.000310 0.000310 0.000310 0.000408 
0.000610 0.000311 0.000310 0.000311 0.000409 
0.000753 0.000311 0.000310 0.000311 0.000410 
0.000764 0.000312 0.000311 0.000311 0.000411 
0.000767 0.000312 0.000311 0.000311 0.000412 
0.000767 0.000313 0.000312 0.000313 0.000412 
0.000780 0.000314 0.000313 0.000313 0.000412 
0.000792 0.000314 0.000314 0.000314 0.000412 
0.000850 0.000316 0.000314 0.000315 0.000413 
0.000851 0.000317 0.000314 0.000315 0.000413 
0.000852 0.000317 0.000314 0.000315 0.000414 
0.000855 0.000319 0.000314 0.000315 0.000415 
0.000855 0.000319 0.000315 0.000317 0.000415 
0.000856 0.000319 0.000318 0.000317 0.000415 
0.000858 0.000320 0.000320 0.000320 0.000416 
0.000859 0.000320 0.000320 0.000321 0.000416 
0.000859 0.000326 0.000322 0.000322 0.000418 
0.000867 0.000326 0.000325 0.000323 0.000419 
0.000872 0.000326 0.000326 0.000323 0.000427 
0.000875 0.000328 0.000329 0.000326 0.000431 
0.000885 0.000329 0.000344 0.000348 0.000433 

