std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.030648 0.029620 0.029672 0.029364 0.033527 
0.030661 0.029630 0.029678 0.029367 0.034314 
0.030667 0.029630 0.029680 0.029370 0.034335 
0.030671 0.029640 0.029684 0.029383 0.034339 
0.030680 0.029643 0.029689 0.029387 0.034341 
0.030681 0.029648 0.029689 0.029391 0.034342 
0.030684 0.029667 0.029694 0.029392 0.034342 
0.030685 0.029670 0.029702 0.029395 0.034343 
0.030688 0.029675 0.029713 0.029397 0.034348 
0.030695 0.029676 0.029713 0.029397 0.034352 
0.030705 0.029691 0.029722 0.029397 0.034353 
0.030711 0.029697 0.029723 0.029397 0.034358 
0.030719 0.029697 0.029726 0.029403 0.034360 
0.030720 0.029701 0.029728 0.029405 0.034361 
0.030725 0.029703 0.029729 0.029405 0.034364 
0.030725 0.029706 0.029730 0.029406 0.034372 
0.030727 0.029706 0.029735 0.029409 0.034373 
0.030730 0.029706 0.029737 0.029410 0.034378 
0.030734 0.029716 0.029738 0.029410 0.034384 
0.030737 0.029717 0.029750 0.029412 0.034388 
0.030749 0.029720 0.029752 0.029415 0.034391 
0.030756 0.029727 0.029764 0.029416 0.034394 
0.030759 0.029730 0.029765 0.029416 0.034398 
0.030761 0.029731 0.029770 0.029416 0.034402 
0.030763 0.029739 0.029772 0.029420 0.034404 
0.030768 0.029740 0.029776 0.029422 0.034409 
0.030771 0.029743 0.029778 0.029424 0.034428 
0.030773 0.029748 0.029778 0.029425 0.034428 
0.030781 0.029749 0.029778 0.029433 0.034431 
0.030782 0.029751 0.029779 0.029436 0.034436 
0.030782 0.029752 0.029780 0.029445 0.034437 
0.030783 0.029753 0.029781 0.029451 0.034442 
0.030785 0.029759 0.029782 0.029452 0.034443 
0.030790 0.029761 0.029783 0.029453 0.034448 
0.030797 0.029762 0.029784 0.029457 0.034457 
0.030804 0.029762 0.029798 0.029458 0.034459 
0.030805 0.029764 0.029801 0.029458 0.034460 
0.030815 0.029771 0.029803 0.029460 0.034467 
0.030823 0.029771 0.029810 0.029461 0.034468 
0.030825 0.029773 0.029811 0.029469 0.034468 
0.030835 0.029778 0.029811 0.029472 0.034468 
0.030836 0.029783 0.029812 0.029473 0.034469 
0.030847 0.029784 0.029814 0.029475 0.034488 
0.030849 0.029792 0.029830 0.029481 0.034490 
0.030864 0.029798 0.029835 0.029482 0.034497 
0.030873 0.029803 0.029835 0.029486 0.034500 
0.030875 0.029809 0.029836 0.029486 0.034520 
0.030887 0.029816 0.029837 0.029488 0.034521 
0.030899 0.029820 0.029841 0.029489 0.034524 
0.030900 0.029824 0.029842 0.029493 0.034526 
0.030905 0.029830 0.029842 0.029497 0.034527 
0.030907 0.029830 0.029843 0.029497 0.034535 
0.030909 0.029833 0.029848 0.029497 0.034541 
0.030910 0.029834 0.029854 0.029498 0.034543 
0.030911 0.029835 0.029855 0.029501 0.034546 
0.030924 0.029835 0.029859 0.029501 0.034560 
0.030962 0.029842 0.029860 0.029504 0.034560 
0.030964 0.029845 0.029864 0.029507 0.034562 
0.030967 0.029845 0.029868 0.029511 0.034564 
0.030984 0.029850 0.029870 0.029511 0.034570 
0.031012 0.029850 0.029882 0.029513 0.034576 
0.031029 0.029861 0.029884 0.029525 0.034581 
0.031039 0.029865 0.029886 0.029530 0.034589 
0.031040 0.029868 0.029908 0.029537 0.034593 
0.031065 0.029871 0.029911 0.029546 0.034593 
0.031067 0.029875 0.029916 0.029547 0.034599 
0.031080 0.029881 0.029921 0.029549 0.034599 
0.031084 0.029894 0.029940 0.029550 0.034607 
0.031100 0.029896 0.029946 0.029552 0.034608 
0.031125 0.029903 0.029953 0.029554 0.034610 
0.031137 0.029922 0.029955 0.029565 0.034626 
0.031153 0.029940 0.029957 0.029567 0.034628 
0.031163 0.029944 0.029964 0.029570 0.034630 
0.031187 0.029967 0.029970 0.029575 0.034631 
0.031222 0.029969 0.029974 0.029579 0.034643 
0.031256 0.029976 0.029985 0.029583 0.034648 
0.031277 0.029977 0.029988 0.029585 0.034656 
0.031281 0.029985 0.029990 0.029592 0.034677 
0.031290 0.029999 0.029995 0.029593 0.034684 
0.031329 0.030005 0.030000 0.029596 0.034692 
0.031343 0.030022 0.030003 0.029607 0.034699 
0.031345 0.030035 0.030010 0.029612 0.034703 
0.031400 0.030067 0.030024 0.029619 0.034736 
0.031415 0.030086 0.030030 0.029623 0.034765 
0.031435 0.030089 0.030036 0.029627 0.034765 
0.031469 0.030107 0.030039 0.029628 0.034768 
0.031488 0.030153 0.030042 0.029632 0.034775 
0.031509 0.030177 0.030042 0.029653 0.034778 
0.031523 0.030182 0.030051 0.029655 0.034802 
0.031553 0.030231 0.030053 0.029676 0.034814 
0.031573 0.030251 0.030078 0.029681 0.034931 
0.031585 0.030287 0.030094 0.029693 0.034937 
0.031590 0.030479 0.030138 0.029749 0.034955 
0.031594 0.030480 0.030147 0.029814 0.034975 
0.031615 0.030502 0.030174 0.029835 0.035006 
0.031647 0.030566 0.030221 0.029847 0.035010 
0.031709 0.030621 0.030241 0.029871 0.035011 
0.031731 0.030756 0.030348 0.029882 0.035028 
0.034984 0.030815 0.030477 0.030102 0.035047 
0.039133 0.031114 0.030724 0.030275 0.035067 

