std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.000870 0.000807 0.000799 0.000808 0.000872 
0.000873 0.000807 0.000800 0.000813 0.000873 
0.000874 0.000807 0.000800 0.000815 0.000874 
0.000880 0.000808 0.000800 0.000815 0.000874 
0.000884 0.000809 0.000800 0.000815 0.000875 
0.000885 0.000809 0.000801 0.000815 0.000875 
0.000888 0.000809 0.000801 0.000816 0.000875 
0.000891 0.000810 0.000801 0.000816 0.000875 
0.000900 0.000810 0.000802 0.000816 0.000875 
0.000903 0.000810 0.000803 0.000816 0.000876 
0.000905 0.000811 0.000803 0.000817 0.000876 
0.000907 0.000812 0.000803 0.000817 0.000877 
0.000913 0.000813 0.000803 0.000817 0.000877 
0.000914 0.000813 0.000804 0.000817 0.000877 
0.000914 0.000813 0.000805 0.000817 0.000877 
0.000916 0.000813 0.000805 0.000819 0.000880 
0.000918 0.000813 0.000808 0.000820 0.000881 
0.000918 0.000814 0.000809 0.000820 0.000882 
0.000919 0.000816 0.000811 0.000821 0.000883 
0.000921 0.000816 0.000812 0.000822 0.000883 
0.000924 0.000817 0.000812 0.000825 0.000884 
0.000929 0.000817 0.000814 0.000827 0.000884 
0.000930 0.000817 0.000815 0.000828 0.000884 
0.000931 0.000817 0.000825 0.000828 0.000886 
0.000932 0.000817 0.000825 0.000830 0.000887 
0.000932 0.000818 0.000829 0.000831 0.000888 
0.000934 0.000820 0.000833 0.000835 0.000890 
0.000938 0.000820 0.000837 0.000836 0.000890 
0.000938 0.000822 0.000842 0.000856 0.000892 
0.000941 0.000828 0.000849 0.000859 0.000911 
0.000944 0.000852 0.000852 0.000861 0.000914 
0.000946 0.000857 0.000852 0.000863 0.000928 
0.000949 0.000860 0.000855 0.000865 0.000929 
0.000950 0.000860 0.000855 0.000867 0.000929 
0.000952 0.000862 0.000856 0.000868 0.000930 
0.000954 0.000862 0.000857 0.000868 0.000930 
0.000955 0.000863 0.000857 0.000868 0.000932 
0.000959 0.000864 0.000857 0.000870 0.000932 
0.000959 0.000864 0.000857 0.000870 0.000933 
0.000961 0.000864 0.000858 0.000870 0.000933 
0.000963 0.000865 0.000858 0.000872 0.000934 
0.000967 0.000866 0.000858 0.000872 0.000934 
0.000970 0.000866 0.000859 0.000874 0.000934 
0.000973 0.000867 0.000859 0.000874 0.000935 
0.000979 0.000867 0.000859 0.000875 0.000935 
0.000982 0.000869 0.000859 0.000875 0.000935 
0.000983 0.000869 0.000861 0.000876 0.000935 
0.000987 0.000869 0.000862 0.000877 0.000936 
0.000987 0.000870 0.000863 0.000877 0.000936 
0.000988 0.000872 0.000870 0.000878 0.000937 
0.000991 0.000872 0.000872 0.000878 0.000938 
0.000992 0.000874 0.000872 0.000879 0.000946 
0.000993 0.000882 0.000873 0.000881 0.000947 
0.000995 0.000882 0.000874 0.000883 0.000949 
0.000996 0.000883 0.000876 0.000887 0.000950 
0.000997 0.000883 0.000876 0.000895 0.000950 
0.001000 0.000884 0.000877 0.000895 0.000950 
0.001003 0.000885 0.000877 0.000896 0.000952 
0.001004 0.000885 0.000877 0.000896 0.000952 
0.001004 0.000886 0.000878 0.000897 0.000952 
0.001006 0.000887 0.000880 0.000897 0.000954 
0.001010 0.000887 0.000882 0.000898 0.000954 
0.001014 0.000888 0.000882 0.000898 0.000955 
0.001020 0.000889 0.000882 0.000899 0.000957 
0.001025 0.000889 0.000884 0.000903 0.000958 
0.001040 0.000890 0.000885 0.000906 0.000958 
0.001043 0.000891 0.000885 0.000907 0.000959 
0.001054 0.000893 0.000886 0.000911 0.000960 
0.001071 0.000893 0.000892 0.000918 0.000960 
0.001080 0.000895 0.000897 0.000928 0.000960 
0.001081 0.000895 0.000907 0.000935 0.000960 
0.001090 0.000897 0.000910 0.000937 0.000962 
0.001093 0.000898 0.000910 0.000939 0.000964 
0.001094 0.000907 0.000913 0.000941 0.000973 
0.001101 0.000910 0.000919 0.000944 0.000974 
0.001103 0.000911 0.000922 0.000950 0.000992 
0.001105 0.000942 0.000928 0.000988 0.000995 
0.001105 0.000980 0.000969 0.000989 0.001050 
0.001115 0.000984 0.000974 0.000990 0.001051 
0.001116 0.000987 0.000974 0.000991 0.001052 
0.001123 0.000987 0.000976 0.000994 0.001052 
0.001124 0.000988 0.000977 0.000995 0.001053 
0.001124 0.000989 0.000978 0.000995 0.001054 
0.001126 0.000989 0.000979 0.000998 0.001055 
0.001149 0.000989 0.000979 0.000998 0.001055 
0.001156 0.000990 0.000980 0.000999 0.001057 
0.001181 0.000990 0.000980 0.001001 0.001058 
0.001205 0.000991 0.000982 0.001002 0.001058 
0.001209 0.000991 0.000983 0.001003 0.001060 
0.001256 0.000992 0.000983 0.001004 0.001060 
0.001257 0.000994 0.000983 0.001006 0.001061 
0.001265 0.000994 0.000985 0.001006 0.001061 
0.001270 0.000994 0.000985 0.001006 0.001062 
0.001276 0.000995 0.000985 0.001007 0.001063 
0.001309 0.000996 0.000985 0.001009 0.001064 
0.001312 0.000997 0.000987 0.001009 0.001065 
0.001316 0.001001 0.000988 0.001011 0.001065 
0.001372 0.001001 0.000988 0.001020 0.001066 
0.001533 0.001028 0.001002 0.001050 0.001070 
0.001909 0.001041 0.001010 0.001075 0.001104 

