std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.008431 0.007844 0.007792 0.007954 0.008565 
0.008432 0.007845 0.007799 0.007957 0.008577 
0.008435 0.007861 0.007802 0.007962 0.008579 
0.008440 0.007868 0.007811 0.008004 0.008583 
0.008449 0.007872 0.007823 0.008007 0.008584 
0.008452 0.007873 0.007824 0.008016 0.008586 
0.008458 0.007874 0.007827 0.008029 0.008587 
0.008460 0.007879 0.007830 0.008044 0.008597 
0.008460 0.007879 0.007831 0.008047 0.008599 
0.008461 0.007881 0.007832 0.008054 0.008601 
0.008475 0.007882 0.007835 0.008054 0.008604 
0.008480 0.007887 0.007837 0.008061 0.008617 
0.008483 0.007887 0.007838 0.008062 0.008630 
0.008487 0.007888 0.007846 0.008063 0.008633 
0.008492 0.007890 0.007856 0.008069 0.008633 
0.008499 0.007891 0.007857 0.008075 0.008633 
0.008501 0.007893 0.007857 0.008081 0.008641 
0.008506 0.007895 0.007878 0.008102 0.008647 
0.008506 0.007907 0.007879 0.008107 0.008649 
0.008507 0.007912 0.007885 0.008114 0.008669 
0.008508 0.007914 0.007893 0.008114 0.008680 
0.008510 0.007915 0.007895 0.008123 0.008684 
0.008512 0.007922 0.007903 0.008123 0.008703 
0.008525 0.007924 0.007915 0.008125 0.008705 
0.008528 0.007925 0.007938 0.008129 0.008715 
0.008528 0.007931 0.007963 0.008134 0.008716 
0.008544 0.007933 0.007968 0.008146 0.008719 
0.008555 0.007934 0.007973 0.008160 0.008720 
0.008571 0.007936 0.007974 0.008161 0.008722 
0.008573 0.007936 0.007974 0.008164 0.008722 
0.008595 0.007941 0.007975 0.008166 0.008726 
0.008595 0.007941 0.007976 0.008171 0.008733 
0.008600 0.007955 0.007976 0.008172 0.008734 
0.008603 0.007974 0.007978 0.008177 0.008742 
0.008603 0.007987 0.007981 0.008179 0.008743 
0.008604 0.008001 0.007981 0.008180 0.008743 
0.008604 0.008021 0.007981 0.008183 0.008745 
0.008604 0.008033 0.007981 0.008184 0.008748 
0.008605 0.008033 0.007983 0.008188 0.008761 
0.008605 0.008033 0.007987 0.008200 0.008762 
0.008615 0.008033 0.007987 0.008202 0.008762 
0.008623 0.008034 0.007990 0.008204 0.008763 
0.008624 0.008034 0.008006 0.008207 0.008767 
0.008625 0.008035 0.008007 0.008214 0.008780 
0.008625 0.008035 0.008010 0.008217 0.008780 
0.008625 0.008036 0.008016 0.008218 0.008782 
0.008629 0.008037 0.008017 0.008230 0.008785 
0.008636 0.008038 0.008023 0.008233 0.008787 
0.008637 0.008038 0.008026 0.008233 0.008787 
0.008640 0.008039 0.008035 0.008233 0.008789 
0.008641 0.008039 0.008043 0.008238 0.008789 
0.008642 0.008040 0.008045 0.008248 0.008790 
0.008652 0.008040 0.008046 0.008251 0.008792 
0.008654 0.008042 0.008047 0.008255 0.008801 
0.008657 0.008045 0.008049 0.008265 0.008801 
0.008657 0.008054 0.008054 0.008267 0.008807 
0.008661 0.008056 0.008061 0.008280 0.008807 
0.008661 0.008062 0.008071 0.008297 0.008810 
0.008664 0.008063 0.008072 0.008304 0.008814 
0.008672 0.008065 0.008080 0.008307 0.008823 
0.008675 0.008068 0.008082 0.008308 0.008830 
0.008678 0.008069 0.008088 0.008309 0.008832 
0.008692 0.008071 0.008092 0.008310 0.008833 
0.008699 0.008072 0.008101 0.008329 0.008833 
0.008702 0.008076 0.008124 0.008334 0.008836 
0.008703 0.008076 0.008190 0.008337 0.008837 
0.008704 0.008077 0.008200 0.008340 0.008842 
0.008712 0.008082 0.008207 0.008347 0.008844 
0.008713 0.008083 0.008221 0.008348 0.008844 
0.008718 0.008086 0.008238 0.008352 0.008845 
0.008737 0.008092 0.008249 0.008355 0.008846 
0.008737 0.008092 0.008250 0.008359 0.008848 
0.008737 0.008096 0.008260 0.008359 0.008848 
0.008741 0.008097 0.008307 0.008359 0.008849 
0.008769 0.008097 0.008332 0.008366 0.008856 
0.008781 0.008100 0.008406 0.008372 0.008859 
0.008782 0.008101 0.008537 0.008373 0.008860 
0.008786 0.008104 0.008634 0.008374 0.008863 
0.008814 0.008109 0.008655 0.008376 0.008864 
0.008820 0.008113 0.008789 0.008379 0.008865 
0.008832 0.008114 0.008821 0.008387 0.008866 
0.008834 0.008114 0.008847 0.008390 0.008874 
0.008842 0.008117 0.008863 0.008399 0.008875 
0.008871 0.008117 0.008909 0.008406 0.008875 
0.008877 0.008118 0.008939 0.008439 0.008879 
0.008888 0.008125 0.008956 0.008445 0.008880 
0.009046 0.008130 0.008972 0.008464 0.008890 
0.009048 0.008143 0.008979 0.008475 0.008899 
0.009068 0.008160 0.009030 0.008480 0.008903 
0.009114 0.008172 0.009042 0.008482 0.008913 
0.009186 0.008176 0.009051 0.008514 0.008938 
0.009498 0.008190 0.009063 0.008522 0.008948 
0.009646 0.008207 0.009064 0.008524 0.008984 
0.009787 0.008222 0.009069 0.008556 0.008990 
0.009898 0.008247 0.009099 0.008585 0.009001 
0.009948 0.008252 0.009125 0.008626 0.009001 
0.010496 0.008257 0.009152 0.008648 0.009055 
0.012445 0.008315 0.009499 0.009173 0.009154 
0.018194 0.008360 0.010745 0.009235 0.009764 
0.026966 0.009299 0.015802 0.017852 0.009907 

