std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.003005 0.002848 0.002846 0.002848 0.003357 
0.003006 0.002849 0.002847 0.002848 0.003358 
0.003010 0.002850 0.002851 0.002848 0.003358 
0.003010 0.002850 0.002851 0.002849 0.003359 
0.003010 0.002851 0.002851 0.002852 0.003365 
0.003012 0.002851 0.002852 0.002852 0.003365 
0.003012 0.002852 0.002853 0.002855 0.003365 
0.003013 0.002853 0.002854 0.002857 0.003368 
0.003013 0.002854 0.002854 0.002858 0.003369 
0.003016 0.002854 0.002854 0.002873 0.003371 
0.003026 0.002856 0.002854 0.002874 0.003372 
0.003031 0.002872 0.002855 0.002875 0.003373 
0.003037 0.002875 0.002855 0.002876 0.003374 
0.003039 0.002875 0.002855 0.002876 0.003378 
0.003042 0.002876 0.002856 0.002876 0.003379 
0.003046 0.002878 0.002858 0.002876 0.003383 
0.003050 0.002879 0.002859 0.002877 0.003384 
0.003051 0.002879 0.002861 0.002878 0.003388 
0.003062 0.002880 0.002876 0.002878 0.003389 
0.003062 0.002881 0.002881 0.002882 0.003390 
0.003065 0.002881 0.002881 0.002882 0.003391 
0.003065 0.002881 0.002882 0.002882 0.003391 
0.003069 0.002881 0.002883 0.002882 0.003393 
0.003071 0.002882 0.002884 0.002883 0.003394 
0.003071 0.002885 0.002885 0.002886 0.003396 
0.003074 0.002903 0.002885 0.002904 0.003397 
0.003075 0.002904 0.002900 0.002909 0.003397 
0.003086 0.002907 0.002904 0.002910 0.003397 
0.003086 0.002908 0.002906 0.002910 0.003397 
0.003092 0.002909 0.002908 0.002910 0.003402 
0.003094 0.002910 0.002909 0.002912 0.003404 
0.003105 0.002911 0.002911 0.002912 0.003404 
0.003108 0.002912 0.002911 0.002913 0.003418 
0.003109 0.002913 0.002913 0.002914 0.003421 
0.003109 0.002913 0.002914 0.002916 0.003421 
0.003111 0.002915 0.002915 0.002916 0.003424 
0.003119 0.002917 0.002915 0.002916 0.003426 
0.003128 0.002918 0.002915 0.002918 0.003430 
0.003131 0.002918 0.002916 0.002920 0.003432 
0.003134 0.002918 0.002916 0.002922 0.003433 
0.003138 0.002918 0.002916 0.002929 0.003434 
0.003145 0.002931 0.002917 0.002930 0.003437 
0.003145 0.002935 0.002918 0.002930 0.003448 
0.003151 0.002946 0.002921 0.002932 0.003450 
0.003157 0.002953 0.002929 0.002937 0.003451 
0.003158 0.002958 0.002935 0.002940 0.003460 
0.003175 0.002971 0.002947 0.002957 0.003461 
0.003180 0.002977 0.002951 0.002957 0.003462 
0.003181 0.002983 0.002955 0.002981 0.003471 
0.003188 0.002984 0.002977 0.002986 0.003472 
0.003191 0.002985 0.002984 0.002987 0.003482 
0.003191 0.002986 0.002987 0.002987 0.003494 
0.003194 0.002986 0.002988 0.002987 0.003496 
0.003195 0.002987 0.002989 0.002988 0.003497 
0.003195 0.002987 0.002989 0.002989 0.003498 
0.003195 0.002988 0.002989 0.002989 0.003502 
0.003195 0.002989 0.002990 0.002990 0.003503 
0.003196 0.002989 0.002993 0.002990 0.003503 
0.003199 0.002990 0.003007 0.002990 0.003505 
0.003201 0.002991 0.003018 0.002990 0.003507 
0.003201 0.002991 0.003027 0.002991 0.003509 
0.003203 0.002991 0.003028 0.002991 0.003514 
0.003204 0.002991 0.003028 0.002991 0.003521 
0.003204 0.002992 0.003028 0.002992 0.003531 
0.003212 0.002992 0.003031 0.002996 0.003533 
0.003213 0.002992 0.003035 0.002996 0.003538 
0.003214 0.002993 0.003036 0.002998 0.003540 
0.003214 0.003008 0.003042 0.003018 0.003542 
0.003216 0.003015 0.003043 0.003018 0.003543 
0.003221 0.003017 0.003044 0.003018 0.003544 
0.003221 0.003018 0.003046 0.003022 0.003545 
0.003225 0.003020 0.003047 0.003022 0.003545 
0.003226 0.003021 0.003048 0.003023 0.003551 
0.003234 0.003022 0.003048 0.003024 0.003562 
0.003237 0.003024 0.003049 0.003024 0.003564 
0.003242 0.003026 0.003050 0.003024 0.003565 
0.003244 0.003040 0.003050 0.003025 0.003566 
0.003247 0.003041 0.003051 0.003025 0.003567 
0.003255 0.003041 0.003052 0.003025 0.003568 
0.003261 0.003045 0.003054 0.003026 0.003568 
0.003266 0.003047 0.003055 0.003026 0.003569 
0.003275 0.003048 0.003056 0.003039 0.003570 
0.003278 0.003048 0.003059 0.003051 0.003571 
0.003279 0.003050 0.003060 0.003053 0.003572 
0.003284 0.003051 0.003066 0.003054 0.003573 
0.003301 0.003052 0.003070 0.003055 0.003576 
0.003304 0.003054 0.003070 0.003055 0.003578 
0.003321 0.003055 0.003075 0.003056 0.003593 
0.003340 0.003060 0.003079 0.003056 0.003594 
0.003353 0.003061 0.003081 0.003058 0.003594 
0.003359 0.003065 0.003091 0.003061 0.003606 
0.003367 0.003070 0.003099 0.003065 0.003608 
0.003383 0.003074 0.003099 0.003067 0.003611 
0.003574 0.003095 0.003101 0.003074 0.003611 
0.003680 0.003095 0.003103 0.003082 0.003612 
0.004033 0.003101 0.003113 0.003088 0.003615 
0.005314 0.003101 0.003124 0.003095 0.003623 
0.006432 0.003114 0.003124 0.003100 0.003631 
0.007415 0.003181 0.003125 0.003114 0.003633 
0.008468 0.003206 0.003209 0.003136 0.003634 

