std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.000063 0.000062 0.000040 0.000032 0.000044 
0.000063 0.000062 0.000040 0.000032 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000062 0.000040 0.000033 0.000044 
0.000064 0.000063 0.000040 0.000033 0.000044 
0.000064 0.000063 0.000040 0.000033 0.000044 
0.000064 0.000063 0.000040 0.000033 0.000044 
0.000064 0.000063 0.000040 0.000033 0.000044 
0.000064 0.000063 0.000040 0.000033 0.000044 
0.000064 0.000063 0.000040 0.000033 0.000044 
0.000064 0.000063 0.000040 0.000033 0.000044 
0.000064 0.000063 0.000040 0.000033 0.000044 
0.000064 0.000063 0.000041 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000044 
0.000064 0.000063 0.000063 0.000033 0.000045 
0.000064 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000033 0.000045 
0.000065 0.000063 0.000063 0.000034 0.000045 
0.000065 0.000063 0.000063 0.000034 0.000045 
0.000065 0.000063 0.000063 0.000034 0.000045 
0.000065 0.000063 0.000063 0.000034 0.000045 
0.000065 0.000064 0.000063 0.000034 0.000045 
0.000065 0.000064 0.000064 0.000034 0.000045 
0.000065 0.000064 0.000064 0.000035 0.000045 
0.000066 0.000068 0.000064 0.000035 0.000046 
0.000072 0.000074 0.000068 0.000035 0.000048 
0.000080 0.000080 0.000072 0.000036 0.000061 
0.000081 0.000094 0.000075 0.000040 0.000063 
0.000146 0.000674 0.000170 0.000049 0.000223 

