std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.029897 0.028402 0.028398 0.028414 0.033489 
0.030021 0.028407 0.028400 0.028414 0.033490 
0.030037 0.028410 0.028401 0.028415 0.033492 
0.030081 0.028421 0.028402 0.028416 0.033496 
0.030085 0.028428 0.028402 0.028423 0.033496 
0.030086 0.028440 0.028404 0.028424 0.033496 
0.030086 0.028447 0.028407 0.028425 0.033503 
0.030087 0.028451 0.028407 0.028426 0.033505 
0.030097 0.028454 0.028410 0.028426 0.033505 
0.030119 0.028454 0.028413 0.028427 0.033507 
0.030120 0.028454 0.028420 0.028427 0.033514 
0.030128 0.028457 0.028421 0.028427 0.033516 
0.030135 0.028460 0.028423 0.028428 0.033524 
0.030146 0.028465 0.028433 0.028428 0.033543 
0.030149 0.028467 0.028442 0.028428 0.033545 
0.030150 0.028470 0.028447 0.028428 0.033549 
0.030150 0.028480 0.028450 0.028429 0.033553 
0.030150 0.028488 0.028454 0.028429 0.033559 
0.030151 0.028491 0.028462 0.028429 0.033561 
0.030159 0.028492 0.028465 0.028431 0.033563 
0.030160 0.028493 0.028466 0.028431 0.033571 
0.030161 0.028494 0.028471 0.028432 0.033572 
0.030171 0.028494 0.028472 0.028433 0.033575 
0.030179 0.028502 0.028473 0.028435 0.033576 
0.030179 0.028507 0.028474 0.028441 0.033577 
0.030180 0.028511 0.028474 0.028441 0.033586 
0.030182 0.028511 0.028476 0.028444 0.033589 
0.030182 0.028514 0.028478 0.028445 0.033591 
0.030186 0.028520 0.028482 0.028470 0.033592 
0.030188 0.028522 0.028487 0.028473 0.033594 
0.030189 0.028524 0.028488 0.028478 0.033597 
0.030202 0.028525 0.028489 0.028481 0.033599 
0.030204 0.028526 0.028495 0.028481 0.033600 
0.030208 0.028528 0.028497 0.028482 0.033601 
0.030213 0.028531 0.028498 0.028489 0.033610 
0.030214 0.028533 0.028501 0.028489 0.033612 
0.030215 0.028534 0.028508 0.028490 0.033615 
0.030217 0.028538 0.028514 0.028491 0.033622 
0.030223 0.028538 0.028517 0.028492 0.033622 
0.030224 0.028546 0.028520 0.028497 0.033624 
0.030230 0.028549 0.028521 0.028497 0.033625 
0.030236 0.028550 0.028523 0.028498 0.033629 
0.030243 0.028561 0.028530 0.028502 0.033634 
0.030250 0.028564 0.028532 0.028505 0.033634 
0.030251 0.028565 0.028532 0.028511 0.033636 
0.030253 0.028566 0.028532 0.028523 0.033636 
0.030254 0.028567 0.028537 0.028524 0.033638 
0.030262 0.028570 0.028537 0.028524 0.033641 
0.030264 0.028577 0.028541 0.028526 0.033643 
0.030271 0.028578 0.028543 0.028527 0.033643 
0.030276 0.028584 0.028544 0.028528 0.033646 
0.030280 0.028585 0.028548 0.028532 0.033647 
0.030295 0.028589 0.028549 0.028536 0.033660 
0.030303 0.028589 0.028551 0.028545 0.033661 
0.030304 0.028590 0.028551 0.028550 0.033671 
0.030305 0.028591 0.028553 0.028551 0.033685 
0.030309 0.028593 0.028557 0.028560 0.033692 
0.030316 0.028599 0.028564 0.028560 0.033692 
0.030349 0.028603 0.028567 0.028562 0.033703 
0.030352 0.028605 0.028569 0.028565 0.033709 
0.030360 0.028605 0.028573 0.028567 0.033709 
0.030366 0.028618 0.028575 0.028569 0.033715 
0.030371 0.028621 0.028576 0.028571 0.033721 
0.030381 0.028635 0.028576 0.028574 0.033722 
0.030392 0.028640 0.028577 0.028580 0.033725 
0.030410 0.028643 0.028578 0.028590 0.033728 
0.030418 0.028649 0.028580 0.028593 0.033729 
0.030421 0.028650 0.028582 0.028594 0.033734 
0.030436 0.028653 0.028584 0.028600 0.033737 
0.030442 0.028658 0.028589 0.028602 0.033746 
0.030444 0.028669 0.028589 0.028602 0.033754 
0.030445 0.028671 0.028590 0.028606 0.033762 
0.030466 0.028671 0.028590 0.028614 0.033768 
0.030466 0.028715 0.028592 0.028617 0.033773 
0.030472 0.028717 0.028597 0.028628 0.033803 
0.030494 0.028721 0.028602 0.028632 0.033807 
0.030505 0.028721 0.028605 0.028633 0.033811 
0.030508 0.028723 0.028609 0.028648 0.033817 
0.030535 0.028738 0.028619 0.028654 0.033823 
0.030580 0.028748 0.028631 0.028656 0.033824 
0.030650 0.028751 0.028634 0.028657 0.033857 
0.030680 0.028752 0.028664 0.028670 0.033859 
0.030737 0.028761 0.028670 0.028680 0.033877 
0.030770 0.028767 0.028683 0.028694 0.033886 
0.030958 0.028827 0.028683 0.028696 0.033901 
0.030984 0.028875 0.028688 0.028697 0.033906 
0.031005 0.028876 0.028702 0.028704 0.033910 
0.031024 0.028884 0.028706 0.028706 0.033927 
0.031120 0.028886 0.028712 0.028708 0.033933 
0.031153 0.028917 0.028727 0.028716 0.033944 
0.031195 0.028971 0.028729 0.028746 0.033995 
0.031246 0.028993 0.028736 0.028754 0.034009 
0.031260 0.029021 0.028748 0.028781 0.034018 
0.031279 0.029056 0.028781 0.028821 0.034034 
0.031437 0.029089 0.028790 0.028853 0.034093 
0.031454 0.029179 0.028799 0.028891 0.034155 
0.031462 0.029389 0.028808 0.028906 0.034169 
0.031556 0.029444 0.028889 0.028913 0.034215 
0.031571 0.029501 0.028897 0.029001 0.034404 
0.051957 0.029584 0.028934 0.029796 0.034430 

