std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.000838 0.000771 0.000774 0.000781 0.000839 
0.000839 0.000772 0.000784 0.000781 0.000840 
0.000842 0.000772 0.000793 0.000784 0.000840 
0.000845 0.000773 0.000801 0.000785 0.000841 
0.000846 0.000773 0.000801 0.000786 0.000841 
0.000848 0.000774 0.000806 0.000786 0.000842 
0.000849 0.000774 0.000810 0.000786 0.000842 
0.000849 0.000775 0.000814 0.000786 0.000842 
0.000850 0.000775 0.000829 0.000787 0.000842 
0.000850 0.000775 0.000837 0.000787 0.000842 
0.000851 0.000775 0.000849 0.000787 0.000843 
0.000852 0.000775 0.000859 0.000788 0.000843 
0.000854 0.000776 0.000861 0.000788 0.000843 
0.000860 0.000776 0.000861 0.000788 0.000843 
0.000860 0.000776 0.000863 0.000788 0.000843 
0.000860 0.000777 0.000863 0.000788 0.000844 
0.000862 0.000777 0.000863 0.000789 0.000844 
0.000863 0.000777 0.000864 0.000790 0.000844 
0.000864 0.000777 0.000865 0.000791 0.000844 
0.000866 0.000777 0.000865 0.000792 0.000844 
0.000867 0.000777 0.000865 0.000793 0.000845 
0.000867 0.000777 0.000866 0.000793 0.000845 
0.000868 0.000777 0.000866 0.000793 0.000845 
0.000869 0.000778 0.000868 0.000793 0.000846 
0.000871 0.000778 0.000869 0.000794 0.000846 
0.000879 0.000778 0.000870 0.000797 0.000847 
0.000880 0.000778 0.000871 0.000798 0.000847 
0.000881 0.000778 0.000871 0.000798 0.000848 
0.000883 0.000778 0.000874 0.000799 0.000848 
0.000885 0.000780 0.000876 0.000799 0.000849 
0.000885 0.000781 0.000877 0.000800 0.000849 
0.000886 0.000783 0.000879 0.000801 0.000850 
0.000888 0.000791 0.000882 0.000802 0.000850 
0.000888 0.000792 0.000882 0.000803 0.000856 
0.000888 0.000793 0.000883 0.000804 0.000856 
0.000890 0.000793 0.000883 0.000804 0.000856 
0.000893 0.000793 0.000885 0.000805 0.000858 
0.000893 0.000794 0.000886 0.000805 0.000859 
0.000896 0.000794 0.000887 0.000806 0.000859 
0.000896 0.000794 0.000888 0.000806 0.000860 
0.000896 0.000795 0.000890 0.000806 0.000860 
0.000901 0.000797 0.000894 0.000809 0.000860 
0.000901 0.000797 0.000898 0.000810 0.000860 
0.000902 0.000798 0.000901 0.000810 0.000861 
0.000903 0.000798 0.000902 0.000815 0.000862 
0.000910 0.000800 0.000902 0.000817 0.000862 
0.000911 0.000802 0.000906 0.000821 0.000862 
0.000913 0.000805 0.000906 0.000821 0.000864 
0.000916 0.000810 0.000907 0.000823 0.000864 
0.000921 0.000812 0.000908 0.000825 0.000864 
0.000923 0.000813 0.000909 0.000826 0.000866 
0.000926 0.000813 0.000909 0.000827 0.000866 
0.000927 0.000814 0.000911 0.000828 0.000872 
0.000933 0.000815 0.000912 0.000830 0.000874 
0.000938 0.000815 0.000919 0.000830 0.000882 
0.000939 0.000816 0.000921 0.000831 0.000883 
0.000942 0.000816 0.000923 0.000833 0.000884 
0.000942 0.000817 0.000926 0.000836 0.000885 
0.000962 0.000818 0.000926 0.000836 0.000887 
0.000963 0.000821 0.000931 0.000836 0.000892 
0.000968 0.000821 0.000937 0.000838 0.000894 
0.000973 0.000824 0.000937 0.000839 0.000895 
0.000975 0.000825 0.000939 0.000840 0.000900 
0.001031 0.000826 0.000940 0.000840 0.000906 
0.001034 0.000827 0.000942 0.000843 0.000909 
0.001034 0.000827 0.000948 0.000844 0.000913 
0.001040 0.000827 0.000974 0.000845 0.000918 
0.001043 0.000828 0.000977 0.000847 0.000920 
0.001044 0.000831 0.000984 0.000848 0.000946 
0.001061 0.000833 0.001009 0.000849 0.000976 
0.001061 0.000837 0.001016 0.000850 0.000979 
0.001082 0.000838 0.001019 0.000850 0.000987 
0.001089 0.000838 0.001019 0.000864 0.000998 
0.001101 0.000843 0.001034 0.000869 0.001011 
0.001106 0.000849 0.001037 0.000879 0.001013 
0.001111 0.000851 0.001038 0.000895 0.001014 
0.001112 0.000869 0.001039 0.000936 0.001015 
0.001128 0.000922 0.001042 0.000944 0.001015 
0.001130 0.000943 0.001045 0.000953 0.001015 
0.001137 0.000943 0.001047 0.000954 0.001018 
0.001138 0.000944 0.001048 0.000960 0.001019 
0.001165 0.000945 0.001057 0.000963 0.001019 
0.001203 0.000946 0.001058 0.000963 0.001021 
0.001227 0.000948 0.001060 0.000963 0.001021 
0.001297 0.000948 0.001064 0.000963 0.001021 
0.001373 0.000949 0.001072 0.000963 0.001022 
0.001517 0.000955 0.001094 0.000964 0.001022 
0.001637 0.000957 0.001102 0.000965 0.001022 
0.001637 0.000959 0.001118 0.000965 0.001023 
0.001749 0.000965 0.001126 0.000966 0.001023 
0.001761 0.000967 0.001159 0.000966 0.001028 
0.001862 0.000971 0.001193 0.000966 0.001031 
0.002091 0.000971 0.001193 0.000968 0.001035 
0.002158 0.000973 0.001260 0.000991 0.001050 
0.002375 0.000977 0.001361 0.001013 0.001100 
0.002426 0.000977 0.001426 0.001031 0.001145 
0.002493 0.000982 0.001638 0.001102 0.001156 
0.002494 0.000987 0.002813 0.001183 0.001183 
0.002496 0.001015 0.003629 0.001183 0.001184 
0.003222 0.001172 0.003700 0.001186 0.001262 

