std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.009293 0.008743 0.008642 0.008826 0.009398 
0.009299 0.008761 0.008650 0.008844 0.009404 
0.009308 0.008762 0.008698 0.008845 0.009405 
0.009309 0.008775 0.008704 0.008847 0.009410 
0.009312 0.008779 0.008719 0.008848 0.009413 
0.009346 0.008790 0.008723 0.008850 0.009414 
0.009349 0.008793 0.008728 0.008862 0.009422 
0.009352 0.008794 0.008740 0.008863 0.009431 
0.009359 0.008796 0.008741 0.008868 0.009432 
0.009361 0.008798 0.008743 0.008869 0.009442 
0.009362 0.008805 0.008745 0.008876 0.009442 
0.009367 0.008806 0.008746 0.008878 0.009453 
0.009368 0.008809 0.008746 0.008880 0.009458 
0.009370 0.008810 0.008758 0.008887 0.009459 
0.009370 0.008813 0.008760 0.008892 0.009459 
0.009370 0.008813 0.008771 0.008895 0.009461 
0.009372 0.008814 0.008777 0.008896 0.009462 
0.009374 0.008815 0.008794 0.008898 0.009463 
0.009383 0.008817 0.008796 0.008901 0.009467 
0.009384 0.008821 0.008843 0.008903 0.009468 
0.009387 0.008830 0.008843 0.008905 0.009469 
0.009388 0.008832 0.008849 0.008927 0.009469 
0.009388 0.008832 0.008851 0.008938 0.009470 
0.009390 0.008836 0.008852 0.008940 0.009471 
0.009390 0.008836 0.008857 0.008941 0.009472 
0.009391 0.008837 0.008860 0.008942 0.009473 
0.009394 0.008838 0.008860 0.008943 0.009476 
0.009397 0.008845 0.008861 0.008943 0.009476 
0.009398 0.008845 0.008865 0.008947 0.009476 
0.009400 0.008848 0.008872 0.008963 0.009480 
0.009404 0.008849 0.008883 0.008970 0.009480 
0.009404 0.008850 0.008884 0.008972 0.009483 
0.009407 0.008851 0.008894 0.008974 0.009490 
0.009415 0.008852 0.008894 0.008975 0.009491 
0.009419 0.008854 0.008895 0.008979 0.009494 
0.009420 0.008862 0.008907 0.008980 0.009495 
0.009429 0.008864 0.008908 0.008987 0.009497 
0.009432 0.008867 0.008910 0.008998 0.009499 
0.009433 0.008867 0.008913 0.009002 0.009510 
0.009447 0.008868 0.008926 0.009006 0.009529 
0.009453 0.008872 0.008933 0.009008 0.009531 
0.009454 0.008876 0.008940 0.009011 0.009535 
0.009454 0.008879 0.008943 0.009011 0.009538 
0.009457 0.008880 0.008943 0.009016 0.009539 
0.009463 0.008880 0.008946 0.009016 0.009541 
0.009477 0.008889 0.008950 0.009020 0.009541 
0.009480 0.008892 0.008958 0.009020 0.009548 
0.009481 0.008894 0.008966 0.009022 0.009551 
0.009485 0.008895 0.008975 0.009026 0.009553 
0.009485 0.008905 0.008988 0.009032 0.009555 
0.009486 0.008905 0.008995 0.009034 0.009558 
0.009487 0.008906 0.008998 0.009037 0.009566 
0.009493 0.008908 0.008998 0.009044 0.009567 
0.009498 0.008915 0.008998 0.009047 0.009569 
0.009498 0.008915 0.009002 0.009048 0.009570 
0.009502 0.008917 0.009009 0.009053 0.009571 
0.009505 0.008920 0.009009 0.009057 0.009573 
0.009506 0.008925 0.009010 0.009066 0.009575 
0.009508 0.008929 0.009023 0.009066 0.009575 
0.009512 0.008930 0.009036 0.009068 0.009576 
0.009518 0.008930 0.009045 0.009076 0.009579 
0.009519 0.008931 0.009059 0.009081 0.009580 
0.009519 0.008932 0.009071 0.009083 0.009581 
0.009523 0.008935 0.009073 0.009088 0.009584 
0.009528 0.008936 0.009073 0.009091 0.009589 
0.009530 0.008936 0.009080 0.009091 0.009589 
0.009531 0.008936 0.009094 0.009095 0.009592 
0.009535 0.008938 0.009095 0.009099 0.009595 
0.009537 0.008947 0.009102 0.009100 0.009595 
0.009541 0.008947 0.009104 0.009106 0.009596 
0.009542 0.008953 0.009107 0.009108 0.009598 
0.009544 0.008954 0.009129 0.009113 0.009599 
0.009550 0.008956 0.009136 0.009116 0.009600 
0.009551 0.008959 0.009143 0.009118 0.009600 
0.009565 0.008965 0.009148 0.009120 0.009603 
0.009565 0.008968 0.009170 0.009131 0.009605 
0.009574 0.008969 0.009177 0.009133 0.009606 
0.009589 0.008985 0.009180 0.009134 0.009616 
0.009592 0.008992 0.009219 0.009146 0.009625 
0.009598 0.008995 0.009230 0.009158 0.009627 
0.009599 0.008997 0.009246 0.009175 0.009628 
0.009604 0.009005 0.009248 0.009177 0.009633 
0.009606 0.009009 0.009251 0.009179 0.009638 
0.009618 0.009010 0.009254 0.009198 0.009643 
0.009622 0.009034 0.009267 0.009208 0.009644 
0.009622 0.009058 0.009313 0.009212 0.009645 
0.009693 0.009060 0.009340 0.009236 0.009646 
0.009696 0.009065 0.009368 0.009243 0.009647 
0.009704 0.009068 0.009385 0.009275 0.009650 
0.009714 0.009073 0.009413 0.009292 0.009652 
0.009724 0.009087 0.009510 0.009315 0.009654 
0.009726 0.009089 0.009600 0.009351 0.009670 
0.009733 0.009095 0.009627 0.009353 0.009716 
0.009743 0.009103 0.009640 0.009362 0.009721 
0.009816 0.009112 0.009658 0.009377 0.009740 
0.009821 0.009117 0.009696 0.009386 0.009759 
0.009976 0.009135 0.009785 0.009431 0.009818 
0.010304 0.009140 0.009804 0.009436 0.009819 
0.013922 0.009210 0.009913 0.009473 0.011029 
0.025054 0.009355 0.009962 0.009543 0.011837 

