std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.087821 0.081867 0.081338 0.083559 0.088774 
0.087948 0.082014 0.081359 0.083581 0.088865 
0.088022 0.082025 0.081415 0.083615 0.088873 
0.088050 0.082035 0.081422 0.083655 0.088876 
0.088069 0.082041 0.081425 0.083669 0.088904 
0.088093 0.082041 0.081429 0.083670 0.088907 
0.088103 0.082042 0.081444 0.083689 0.088939 
0.088115 0.082067 0.081457 0.083703 0.088944 
0.088122 0.082086 0.081500 0.083705 0.088955 
0.088146 0.082090 0.081503 0.083711 0.088965 
0.088174 0.082116 0.081504 0.083717 0.088984 
0.088185 0.082116 0.081511 0.083720 0.089003 
0.088196 0.082128 0.081517 0.083728 0.089011 
0.088205 0.082131 0.081524 0.083734 0.089024 
0.088210 0.082141 0.081526 0.083737 0.089028 
0.088219 0.082151 0.081533 0.083738 0.089037 
0.088225 0.082152 0.081568 0.083744 0.089042 
0.088226 0.082153 0.081568 0.083747 0.089045 
0.088242 0.082160 0.081569 0.083752 0.089055 
0.088246 0.082170 0.081594 0.083752 0.089073 
0.088249 0.082171 0.081619 0.083765 0.089077 
0.088259 0.082173 0.081631 0.083769 0.089079 
0.088270 0.082175 0.081655 0.083790 0.089092 
0.088279 0.082186 0.081666 0.083800 0.089113 
0.088286 0.082188 0.081697 0.083802 0.089118 
0.088288 0.082191 0.081701 0.083810 0.089129 
0.088292 0.082209 0.081706 0.083812 0.089129 
0.088292 0.082209 0.081718 0.083813 0.089149 
0.088305 0.082212 0.081722 0.083816 0.089151 
0.088306 0.082216 0.081727 0.083818 0.089158 
0.088318 0.082218 0.081730 0.083828 0.089159 
0.088320 0.082218 0.081741 0.083833 0.089173 
0.088328 0.082218 0.081755 0.083836 0.089182 
0.088333 0.082220 0.081757 0.083845 0.089185 
0.088349 0.082221 0.081772 0.083847 0.089199 
0.088364 0.082229 0.081814 0.083853 0.089210 
0.088372 0.082251 0.081822 0.083854 0.089220 
0.088374 0.082252 0.081825 0.083868 0.089223 
0.088377 0.082280 0.081840 0.083878 0.089224 
0.088393 0.082285 0.081846 0.083888 0.089237 
0.088400 0.082290 0.081882 0.083889 0.089238 
0.088409 0.082308 0.081904 0.083892 0.089262 
0.088410 0.082322 0.081906 0.083903 0.089263 
0.088414 0.082327 0.081918 0.083907 0.089267 
0.088417 0.082330 0.081961 0.083913 0.089277 
0.088425 0.082330 0.082002 0.083917 0.089277 
0.088426 0.082333 0.082017 0.083919 0.089278 
0.088438 0.082334 0.082028 0.083920 0.089285 
0.088466 0.082355 0.082074 0.083924 0.089286 
0.088475 0.082355 0.082209 0.083924 0.089287 
0.088500 0.082362 0.082254 0.083924 0.089302 
0.088520 0.082364 0.082263 0.083938 0.089310 
0.088532 0.082373 0.082317 0.083940 0.089322 
0.088545 0.082375 0.082344 0.083948 0.089323 
0.088549 0.082375 0.082378 0.083951 0.089323 
0.088577 0.082394 0.082447 0.083956 0.089334 
0.088585 0.082397 0.082623 0.083959 0.089336 
0.088588 0.082402 0.082700 0.083972 0.089342 
0.088603 0.082404 0.082791 0.083988 0.089354 
0.088607 0.082407 0.083104 0.083991 0.089354 
0.088609 0.082425 0.083523 0.083996 0.089357 
0.088611 0.082437 0.083531 0.083998 0.089381 
0.088612 0.082450 0.083672 0.084013 0.089399 
0.088615 0.082454 0.083734 0.084015 0.089401 
0.088622 0.082464 0.083764 0.084016 0.089410 
0.088625 0.082467 0.084042 0.084023 0.089412 
0.088627 0.082471 0.084095 0.084035 0.089422 
0.088630 0.082475 0.084168 0.084054 0.089427 
0.088646 0.082478 0.084356 0.084064 0.089449 
0.088655 0.082490 0.084394 0.084067 0.089457 
0.088661 0.082503 0.084496 0.084067 0.089463 
0.088688 0.082522 0.084516 0.084068 0.089464 
0.088688 0.082527 0.084609 0.084076 0.089470 
0.088693 0.082532 0.084995 0.084094 0.089477 
0.088698 0.082540 0.085017 0.084101 0.089503 
0.088711 0.082543 0.085031 0.084119 0.089505 
0.088737 0.082547 0.085532 0.084143 0.089521 
0.088749 0.082557 0.085743 0.084147 0.089523 
0.088763 0.082562 0.085859 0.084168 0.089541 
0.088771 0.082569 0.086129 0.084172 0.089550 
0.088776 0.082570 0.086364 0.084178 0.089557 
0.088788 0.082579 0.086443 0.084208 0.089562 
0.088811 0.082588 0.086615 0.084209 0.089568 
0.088818 0.082620 0.086806 0.084221 0.089591 
0.088839 0.082628 0.086814 0.084338 0.089596 
0.088842 0.082644 0.087123 0.084351 0.089601 
0.088844 0.082681 0.087127 0.084369 0.089650 
0.088944 0.082684 0.087874 0.084379 0.089651 
0.089012 0.082694 0.088187 0.084430 0.089658 
0.089237 0.082698 0.088215 0.084436 0.089667 
0.089441 0.082751 0.088389 0.084467 0.089679 
0.089680 0.082770 0.088439 0.084566 0.089712 
0.089738 0.082830 0.088633 0.084605 0.089734 
0.089834 0.082890 0.088691 0.084627 0.089739 
0.090175 0.083100 0.089816 0.084813 0.089767 
0.090744 0.083209 0.089916 0.085279 0.089850 
0.090996 0.083280 0.089982 0.086095 0.089874 
0.094460 0.083737 0.090255 0.086792 0.089885 
0.096792 0.084785 0.090391 0.087295 0.089905 
0.098979 0.090205 0.090427 0.091775 0.090275 

