std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.001351 0.001473 0.001443 0.001373 0.001402 
0.001357 0.001479 0.001444 0.001375 0.001402 
0.001360 0.001479 0.001444 0.001375 0.001404 
0.001366 0.001480 0.001444 0.001375 0.001405 
0.001367 0.001480 0.001445 0.001376 0.001405 
0.001368 0.001481 0.001448 0.001377 0.001406 
0.001368 0.001482 0.001449 0.001377 0.001406 
0.001370 0.001482 0.001449 0.001378 0.001406 
0.001372 0.001483 0.001449 0.001378 0.001407 
0.001376 0.001484 0.001451 0.001378 0.001407 
0.001378 0.001484 0.001452 0.001379 0.001408 
0.001380 0.001485 0.001452 0.001379 0.001409 
0.001381 0.001485 0.001453 0.001379 0.001409 
0.001381 0.001485 0.001453 0.001379 0.001410 
0.001383 0.001487 0.001453 0.001380 0.001410 
0.001389 0.001487 0.001454 0.001380 0.001410 
0.001389 0.001487 0.001454 0.001380 0.001410 
0.001390 0.001488 0.001455 0.001381 0.001411 
0.001391 0.001488 0.001455 0.001381 0.001411 
0.001392 0.001488 0.001457 0.001381 0.001411 
0.001394 0.001489 0.001458 0.001381 0.001411 
0.001394 0.001489 0.001458 0.001381 0.001411 
0.001397 0.001489 0.001460 0.001382 0.001411 
0.001399 0.001489 0.001460 0.001382 0.001411 
0.001401 0.001490 0.001461 0.001382 0.001412 
0.001402 0.001490 0.001463 0.001383 0.001412 
0.001403 0.001490 0.001463 0.001383 0.001412 
0.001403 0.001491 0.001463 0.001383 0.001412 
0.001404 0.001491 0.001464 0.001383 0.001413 
0.001406 0.001491 0.001464 0.001383 0.001413 
0.001407 0.001492 0.001464 0.001383 0.001413 
0.001410 0.001492 0.001465 0.001384 0.001414 
0.001412 0.001492 0.001465 0.001384 0.001414 
0.001414 0.001492 0.001466 0.001384 0.001414 
0.001415 0.001492 0.001466 0.001384 0.001414 
0.001415 0.001493 0.001467 0.001385 0.001414 
0.001416 0.001493 0.001468 0.001385 0.001414 
0.001418 0.001493 0.001468 0.001386 0.001414 
0.001419 0.001493 0.001468 0.001387 0.001414 
0.001422 0.001493 0.001470 0.001387 0.001414 
0.001422 0.001494 0.001470 0.001387 0.001414 
0.001423 0.001494 0.001472 0.001387 0.001414 
0.001423 0.001495 0.001472 0.001387 0.001415 
0.001423 0.001495 0.001473 0.001387 0.001415 
0.001426 0.001495 0.001475 0.001388 0.001416 
0.001428 0.001495 0.001475 0.001388 0.001416 
0.001428 0.001496 0.001475 0.001389 0.001416 
0.001428 0.001496 0.001476 0.001389 0.001416 
0.001430 0.001498 0.001477 0.001389 0.001416 
0.001431 0.001498 0.001477 0.001389 0.001416 
0.001431 0.001498 0.001478 0.001389 0.001417 
0.001432 0.001499 0.001479 0.001390 0.001417 
0.001432 0.001499 0.001480 0.001390 0.001417 
0.001432 0.001499 0.001489 0.001390 0.001417 
0.001432 0.001499 0.001507 0.001390 0.001417 
0.001433 0.001499 0.001524 0.001390 0.001417 
0.001433 0.001499 0.001525 0.001390 0.001417 
0.001435 0.001500 0.001526 0.001391 0.001418 
0.001435 0.001500 0.001532 0.001391 0.001418 
0.001436 0.001500 0.001546 0.001391 0.001418 
0.001436 0.001500 0.001550 0.001391 0.001418 
0.001436 0.001501 0.001567 0.001391 0.001418 
0.001437 0.001502 0.001572 0.001391 0.001418 
0.001437 0.001502 0.001574 0.001392 0.001418 
0.001440 0.001502 0.001575 0.001392 0.001419 
0.001442 0.001503 0.001578 0.001393 0.001419 
0.001444 0.001504 0.001579 0.001393 0.001419 
0.001445 0.001505 0.001583 0.001394 0.001419 
0.001445 0.001506 0.001583 0.001394 0.001419 
0.001446 0.001506 0.001584 0.001394 0.001420 
0.001450 0.001508 0.001585 0.001394 0.001420 
0.001453 0.001508 0.001586 0.001394 0.001420 
0.001454 0.001510 0.001588 0.001394 0.001420 
0.001454 0.001516 0.001590 0.001395 0.001421 
0.001456 0.001517 0.001591 0.001395 0.001422 
0.001462 0.001517 0.001593 0.001395 0.001422 
0.001463 0.001519 0.001594 0.001395 0.001424 
0.001463 0.001525 0.001595 0.001396 0.001425 
0.001464 0.001527 0.001595 0.001396 0.001427 
0.001464 0.001531 0.001596 0.001397 0.001428 
0.001467 0.001535 0.001601 0.001397 0.001433 
0.001470 0.001539 0.001603 0.001397 0.001434 
0.001478 0.001544 0.001605 0.001399 0.001437 
0.001480 0.001544 0.001607 0.001399 0.001440 
0.001483 0.001546 0.001612 0.001401 0.001443 
0.001487 0.001549 0.001612 0.001406 0.001451 
0.001487 0.001550 0.001621 0.001407 0.001454 
0.001494 0.001551 0.001622 0.001412 0.001455 
0.001504 0.001557 0.001626 0.001421 0.001456 
0.001504 0.001557 0.001629 0.001425 0.001458 
0.001547 0.001560 0.001632 0.001428 0.001458 
0.002244 0.001561 0.001632 0.001430 0.001458 
0.002266 0.001562 0.001639 0.001432 0.001470 
0.002266 0.001564 0.001639 0.001432 0.001470 
0.002281 0.001566 0.001645 0.001433 0.001472 
0.002842 0.001570 0.001645 0.001438 0.001472 
0.003193 0.001571 0.001652 0.001441 0.001474 
0.003273 0.001573 0.001673 0.001449 0.001476 
0.003618 0.001574 0.001677 0.001452 0.001486 
0.003645 0.001575 0.001677 0.001469 0.001488 

