std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.002905 0.002759 0.002760 0.002761 0.003269 
0.002917 0.002761 0.002760 0.002763 0.003273 
0.002918 0.002762 0.002761 0.002764 0.003273 
0.002920 0.002762 0.002762 0.002764 0.003274 
0.002927 0.002762 0.002762 0.002766 0.003274 
0.002928 0.002763 0.002762 0.002766 0.003274 
0.002931 0.002763 0.002762 0.002766 0.003275 
0.002932 0.002764 0.002763 0.002767 0.003276 
0.002936 0.002765 0.002763 0.002767 0.003276 
0.002944 0.002765 0.002764 0.002767 0.003278 
0.002949 0.002765 0.002765 0.002767 0.003278 
0.002952 0.002765 0.002765 0.002769 0.003279 
0.002954 0.002766 0.002765 0.002770 0.003279 
0.002954 0.002766 0.002766 0.002770 0.003283 
0.002956 0.002766 0.002766 0.002771 0.003290 
0.002956 0.002767 0.002766 0.002787 0.003295 
0.002958 0.002767 0.002767 0.002787 0.003295 
0.002959 0.002767 0.002767 0.002791 0.003296 
0.002961 0.002767 0.002767 0.002792 0.003296 
0.002961 0.002767 0.002768 0.002792 0.003296 
0.002962 0.002770 0.002769 0.002793 0.003300 
0.002966 0.002791 0.002788 0.002794 0.003301 
0.002972 0.002792 0.002791 0.002794 0.003301 
0.002979 0.002792 0.002792 0.002796 0.003301 
0.002981 0.002794 0.002792 0.002796 0.003301 
0.002983 0.002794 0.002792 0.002796 0.003302 
0.002984 0.002794 0.002792 0.002796 0.003302 
0.002985 0.002795 0.002793 0.002797 0.003303 
0.002997 0.002795 0.002794 0.002797 0.003303 
0.003000 0.002795 0.002795 0.002797 0.003307 
0.003004 0.002796 0.002796 0.002798 0.003310 
0.003008 0.002796 0.002796 0.002798 0.003313 
0.003010 0.002797 0.002797 0.002798 0.003313 
0.003010 0.002798 0.002797 0.002799 0.003314 
0.003016 0.002798 0.002797 0.002799 0.003314 
0.003016 0.002798 0.002797 0.002799 0.003317 
0.003016 0.002800 0.002798 0.002799 0.003320 
0.003016 0.002800 0.002802 0.002800 0.003326 
0.003028 0.002803 0.002803 0.002801 0.003326 
0.003031 0.002804 0.002804 0.002801 0.003326 
0.003040 0.002808 0.002804 0.002803 0.003327 
0.003044 0.002809 0.002805 0.002804 0.003327 
0.003044 0.002815 0.002808 0.002805 0.003328 
0.003046 0.002817 0.002817 0.002807 0.003329 
0.003050 0.002817 0.002824 0.002807 0.003332 
0.003051 0.002818 0.002824 0.002807 0.003336 
0.003063 0.002826 0.002825 0.002816 0.003341 
0.003066 0.002826 0.002825 0.002822 0.003343 
0.003074 0.002844 0.002830 0.002840 0.003343 
0.003076 0.002846 0.002847 0.002842 0.003363 
0.003077 0.002848 0.002854 0.002845 0.003365 
0.003078 0.002848 0.002859 0.002850 0.003366 
0.003078 0.002857 0.002862 0.002863 0.003368 
0.003087 0.002858 0.002863 0.002867 0.003375 
0.003087 0.002867 0.002865 0.002871 0.003381 
0.003093 0.002886 0.002875 0.002872 0.003397 
0.003094 0.002893 0.002875 0.002886 0.003399 
0.003101 0.002894 0.002883 0.002898 0.003401 
0.003107 0.002919 0.002914 0.002905 0.003416 
0.003107 0.002922 0.002922 0.002921 0.003418 
0.003114 0.002924 0.002922 0.002926 0.003422 
0.003119 0.002925 0.002922 0.002926 0.003424 
0.003123 0.002927 0.002924 0.002926 0.003427 
0.003127 0.002927 0.002924 0.002927 0.003428 
0.003135 0.002927 0.002924 0.002927 0.003428 
0.003136 0.002927 0.002924 0.002927 0.003428 
0.003141 0.002928 0.002924 0.002928 0.003429 
0.003142 0.002928 0.002924 0.002928 0.003430 
0.003151 0.002929 0.002925 0.002928 0.003432 
0.003151 0.002929 0.002926 0.002928 0.003432 
0.003152 0.002930 0.002927 0.002928 0.003433 
0.003159 0.002933 0.002927 0.002928 0.003434 
0.003164 0.002936 0.002928 0.002929 0.003437 
0.003165 0.002945 0.002928 0.002929 0.003438 
0.003167 0.002948 0.002928 0.002930 0.003439 
0.003167 0.002952 0.002930 0.002931 0.003440 
0.003167 0.002958 0.002932 0.002931 0.003440 
0.003170 0.002963 0.002934 0.002931 0.003441 
0.003179 0.002965 0.002938 0.002932 0.003446 
0.003182 0.002967 0.002942 0.002935 0.003453 
0.003184 0.002967 0.002952 0.002937 0.003454 
0.003184 0.002968 0.002956 0.002937 0.003455 
0.003188 0.002968 0.002956 0.002937 0.003457 
0.003194 0.002970 0.002958 0.002946 0.003458 
0.003196 0.002975 0.002960 0.002964 0.003471 
0.003209 0.002981 0.002962 0.002967 0.003475 
0.003216 0.002982 0.002963 0.002972 0.003478 
0.003219 0.002989 0.002963 0.002973 0.003479 
0.003224 0.002990 0.002964 0.002973 0.003479 
0.003228 0.002992 0.002964 0.002979 0.003479 
0.003230 0.002994 0.002965 0.002985 0.003480 
0.003241 0.002996 0.002965 0.002985 0.003483 
0.003286 0.002999 0.002966 0.002987 0.003483 
0.003288 0.002999 0.002968 0.002992 0.003513 
0.003308 0.003001 0.002980 0.003002 0.003517 
0.003471 0.003001 0.002981 0.003003 0.003541 
0.004243 0.003004 0.003001 0.003004 0.003544 
0.004866 0.003027 0.003003 0.003020 0.003566 
0.005575 0.003058 0.003006 0.003020 0.003566 
0.006000 0.003066 0.003015 0.003029 0.003601 

