std indirection indirection+rec indirection+resize-once indirection+resize-once+spill 
0.009465 0.009040 0.009104 0.008972 0.009606 
0.009508 0.009042 0.009108 0.008978 0.009607 
0.009511 0.009045 0.009112 0.008979 0.009608 
0.009514 0.009046 0.009116 0.008994 0.009610 
0.009515 0.009048 0.009120 0.008998 0.009611 
0.009524 0.009049 0.009121 0.008999 0.009612 
0.009525 0.009051 0.009123 0.009000 0.009613 
0.009525 0.009053 0.009124 0.009002 0.009613 
0.009526 0.009053 0.009125 0.009004 0.009617 
0.009527 0.009053 0.009125 0.009009 0.009617 
0.009528 0.009053 0.009128 0.009010 0.009620 
0.009529 0.009054 0.009128 0.009011 0.009621 
0.009529 0.009055 0.009139 0.009014 0.009629 
0.009530 0.009056 0.009140 0.009018 0.009632 
0.009530 0.009056 0.009141 0.009028 0.009636 
0.009533 0.009056 0.009147 0.009031 0.009642 
0.009537 0.009056 0.009147 0.009033 0.009643 
0.009544 0.009057 0.009152 0.009036 0.009643 
0.009544 0.009059 0.009160 0.009037 0.009645 
0.009545 0.009059 0.009166 0.009041 0.009649 
0.009551 0.009059 0.009167 0.009054 0.009649 
0.009553 0.009059 0.009168 0.009056 0.009651 
0.009557 0.009061 0.009170 0.009056 0.009653 
0.009559 0.009062 0.009171 0.009057 0.009654 
0.009561 0.009062 0.009174 0.009058 0.009658 
0.009561 0.009063 0.009175 0.009060 0.009658 
0.009562 0.009063 0.009178 0.009061 0.009661 
0.009563 0.009064 0.009179 0.009063 0.009661 
0.009567 0.009065 0.009180 0.009064 0.009662 
0.009574 0.009065 0.009182 0.009064 0.009663 
0.009574 0.009067 0.009184 0.009067 0.009664 
0.009578 0.009068 0.009185 0.009073 0.009667 
0.009579 0.009068 0.009190 0.009081 0.009668 
0.009579 0.009068 0.009194 0.009084 0.009670 
0.009580 0.009069 0.009194 0.009085 0.009675 
0.009581 0.009070 0.009196 0.009089 0.009676 
0.009582 0.009071 0.009203 0.009090 0.009680 
0.009583 0.009071 0.009205 0.009096 0.009681 
0.009583 0.009076 0.009217 0.009097 0.009683 
0.009584 0.009078 0.009222 0.009100 0.009693 
0.009585 0.009078 0.009228 0.009103 0.009695 
0.009585 0.009080 0.009229 0.009105 0.009697 
0.009586 0.009080 0.009230 0.009105 0.009698 
0.009586 0.009081 0.009231 0.009107 0.009699 
0.009587 0.009082 0.009232 0.009108 0.009702 
0.009589 0.009088 0.009236 0.009108 0.009703 
0.009590 0.009091 0.009240 0.009108 0.009706 
0.009594 0.009096 0.009243 0.009116 0.009706 
0.009599 0.009104 0.009247 0.009118 0.009708 
0.009601 0.009104 0.009252 0.009119 0.009710 
0.009603 0.009109 0.009256 0.009120 0.009710 
0.009604 0.009110 0.009267 0.009121 0.009713 
0.009605 0.009111 0.009272 0.009121 0.009713 
0.009605 0.009111 0.009272 0.009128 0.009714 
0.009605 0.009113 0.009273 0.009132 0.009716 
0.009605 0.009116 0.009275 0.009136 0.009718 
0.009606 0.009118 0.009288 0.009138 0.009718 
0.009609 0.009120 0.009288 0.009139 0.009720 
0.009610 0.009125 0.009288 0.009140 0.009721 
0.009610 0.009125 0.009296 0.009143 0.009724 
0.009611 0.009126 0.009298 0.009146 0.009727 
0.009611 0.009127 0.009303 0.009147 0.009729 
0.009612 0.009128 0.009306 0.009147 0.009732 
0.009613 0.009129 0.009309 0.009166 0.009733 
0.009615 0.009131 0.009313 0.009172 0.009734 
0.009619 0.009134 0.009317 0.009184 0.009735 
0.009624 0.009134 0.009320 0.009184 0.009735 
0.009627 0.009135 0.009320 0.009193 0.009735 
0.009645 0.009136 0.009321 0.009201 0.009737 
0.009648 0.009141 0.009325 0.009201 0.009739 
0.009649 0.009141 0.009334 0.009205 0.009741 
0.009649 0.009143 0.009336 0.009208 0.009742 
0.009650 0.009143 0.009337 0.009215 0.009744 
0.009655 0.009144 0.009338 0.009215 0.009745 
0.009658 0.009151 0.009356 0.009231 0.009746 
0.009659 0.009152 0.009359 0.009232 0.009749 
0.009663 0.009153 0.009359 0.009262 0.009752 
0.009663 0.009156 0.009365 0.009263 0.009754 
0.009685 0.009157 0.009366 0.009264 0.009756 
0.009697 0.009162 0.009371 0.009270 0.009756 
0.009709 0.009162 0.009376 0.009276 0.009764 
0.009711 0.009167 0.009381 0.009277 0.009773 
0.009711 0.009179 0.009384 0.009281 0.009776 
0.009713 0.009182 0.009390 0.009287 0.009776 
0.009731 0.009188 0.009391 0.009301 0.009776 
0.009736 0.009189 0.009393 0.009306 0.009778 
0.009738 0.009190 0.009395 0.009307 0.009783 
0.009743 0.009197 0.009402 0.009318 0.009788 
0.009761 0.009225 0.009409 0.009320 0.009793 
0.009762 0.009231 0.009409 0.009321 0.009796 
0.009777 0.009235 0.009415 0.009322 0.009803 
0.009780 0.009237 0.009426 0.009332 0.009808 
0.009796 0.009238 0.009427 0.009336 0.009815 
0.009797 0.009245 0.009453 0.009350 0.009836 
0.009799 0.009257 0.009456 0.009369 0.009844 
0.009883 0.009260 0.009467 0.009377 0.009877 
0.009992 0.009262 0.009477 0.009447 0.009892 
0.010710 0.009289 0.009502 0.009459 0.009910 
0.011579 0.009366 0.010105 0.009476 0.010184 
0.018121 0.009432 0.010171 0.009491 0.011507 

