#std std_nospill safe safe_nospill data simplified 
0.094036 0.085202 0.118716 0.112709 0.087405 0.089283 
0.094066 0.085252 0.118743 0.112806 0.087516 0.089289 
0.094093 0.085260 0.118796 0.112816 0.087550 0.089298 
0.094160 0.085263 0.118830 0.112859 0.087563 0.089311 
0.094165 0.085272 0.118849 0.112895 0.087581 0.089321 
0.094171 0.085285 0.118869 0.112993 0.087598 0.089321 
0.094176 0.085286 0.118917 0.113020 0.087620 0.089326 
0.094181 0.085288 0.118917 0.113063 0.087632 0.089334 
0.094181 0.085297 0.118945 0.113084 0.087662 0.089335 
0.094183 0.085302 0.118945 0.113113 0.087706 0.089348 
0.094204 0.085307 0.118956 0.113119 0.087742 0.089349 
0.094206 0.085325 0.118969 0.113143 0.087743 0.089350 
0.094212 0.085325 0.118985 0.113150 0.087748 0.089350 
0.094218 0.085329 0.118991 0.113168 0.087757 0.089362 
0.094219 0.085330 0.119002 0.113180 0.087775 0.089365 
0.094223 0.085331 0.119013 0.113200 0.087778 0.089395 
0.094228 0.085335 0.119015 0.113206 0.087794 0.089400 
0.094230 0.085343 0.119021 0.113213 0.087809 0.089400 
0.094240 0.085344 0.119032 0.113234 0.087827 0.089402 
0.094243 0.085345 0.119034 0.113238 0.087829 0.089403 
0.094247 0.085349 0.119039 0.113262 0.087842 0.089412 
0.094249 0.085350 0.119051 0.113272 0.087843 0.089417 
0.094261 0.085352 0.119057 0.113275 0.087848 0.089418 
0.094265 0.085354 0.119061 0.113284 0.087851 0.089420 
0.094270 0.085360 0.119086 0.113284 0.087859 0.089421 
0.094274 0.085361 0.119093 0.113297 0.087863 0.089423 
0.094275 0.085362 0.119105 0.113302 0.087873 0.089427 
0.094277 0.085363 0.119117 0.113320 0.087877 0.089429 
0.094284 0.085365 0.119117 0.113321 0.087878 0.089430 
0.094285 0.085365 0.119138 0.113322 0.087882 0.089431 
0.094285 0.085370 0.119156 0.113330 0.087888 0.089433 
0.094287 0.085370 0.119171 0.113334 0.087893 0.089437 
0.094288 0.085374 0.119171 0.113335 0.087927 0.089439 
0.094288 0.085374 0.119171 0.113340 0.087937 0.089442 
0.094288 0.085377 0.119174 0.113352 0.087937 0.089442 
0.094296 0.085379 0.119181 0.113355 0.087938 0.089442 
0.094297 0.085381 0.119182 0.113356 0.087950 0.089449 
0.094298 0.085381 0.119185 0.113361 0.087961 0.089451 
0.094298 0.085388 0.119185 0.113365 0.087961 0.089451 
0.094300 0.085392 0.119187 0.113373 0.087980 0.089452 
0.094313 0.085392 0.119197 0.113376 0.087985 0.089454 
0.094316 0.085395 0.119198 0.113383 0.087991 0.089454 
0.094317 0.085396 0.119202 0.113390 0.087994 0.089456 
0.094317 0.085397 0.119206 0.113392 0.088007 0.089457 
0.094318 0.085401 0.119206 0.113401 0.088008 0.089458 
0.094321 0.085406 0.119207 0.113410 0.088019 0.089462 
0.094322 0.085409 0.119210 0.113411 0.088026 0.089465 
0.094322 0.085414 0.119215 0.113424 0.088031 0.089466 
0.094323 0.085415 0.119217 0.113427 0.088031 0.089468 
0.094326 0.085415 0.119219 0.113430 0.088031 0.089468 
0.094328 0.085416 0.119233 0.113431 0.088034 0.089468 
0.094334 0.085416 0.119240 0.113438 0.088044 0.089472 
0.094335 0.085416 0.119242 0.113441 0.088055 0.089474 
0.094337 0.085417 0.119242 0.113443 0.088060 0.089474 
0.094343 0.085417 0.119247 0.113446 0.088070 0.089474 
0.094344 0.085420 0.119249 0.113447 0.088073 0.089475 
0.094346 0.085420 0.119253 0.113447 0.088095 0.089477 
0.094348 0.085422 0.119255 0.113454 0.088096 0.089477 
0.094353 0.085428 0.119256 0.113458 0.088098 0.089478 
0.094353 0.085428 0.119260 0.113458 0.088098 0.089479 
0.094354 0.085429 0.119264 0.113467 0.088105 0.089482 
0.094355 0.085429 0.119268 0.113475 0.088108 0.089486 
0.094360 0.085430 0.119270 0.113475 0.088119 0.089486 
0.094364 0.085434 0.119270 0.113480 0.088119 0.089486 
0.094364 0.085435 0.119271 0.113482 0.088125 0.089486 
0.094368 0.085435 0.119274 0.113486 0.088126 0.089486 
0.094368 0.085438 0.119280 0.113493 0.088130 0.089488 
0.094370 0.085440 0.119280 0.113496 0.088130 0.089489 
0.094370 0.085444 0.119282 0.113509 0.088131 0.089490 
0.094370 0.085444 0.119283 0.113510 0.088133 0.089491 
0.094373 0.085445 0.119285 0.113511 0.088136 0.089493 
0.094379 0.085446 0.119285 0.113511 0.088136 0.089497 
0.094385 0.085446 0.119291 0.113511 0.088138 0.089501 
0.094389 0.085446 0.119291 0.113513 0.088139 0.089503 
0.094390 0.085447 0.119296 0.113514 0.088143 0.089503 
0.094391 0.085448 0.119299 0.113519 0.088143 0.089506 
0.094391 0.085451 0.119303 0.113520 0.088145 0.089506 
0.094391 0.085452 0.119304 0.113523 0.088145 0.089509 
