#std std_nospill safe safe_nospill data simplified 
0.862658 0.771935 1.099546 1.055782 0.799423 0.809978 
0.862661 0.772118 1.100062 1.056497 0.799578 0.810301 
0.862670 0.772156 1.100394 1.057338 0.800865 0.810311 
0.862672 0.772233 1.100517 1.057750 0.800979 0.810388 
0.862731 0.772292 1.100695 1.058549 0.801025 0.810397 
0.862788 0.772312 1.100719 1.058608 0.801142 0.810399 
0.862800 0.772327 1.100759 1.058661 0.801188 0.810400 
0.862817 0.772329 1.100870 1.058677 0.801254 0.810422 
0.862836 0.772348 1.100873 1.058710 0.801404 0.810424 
0.862847 0.772359 1.100874 1.059137 0.801410 0.810447 
0.862880 0.772366 1.101187 1.059200 0.801588 0.810464 
0.862882 0.772383 1.101236 1.059343 0.801716 0.810477 
0.862913 0.772402 1.101361 1.059369 0.801767 0.810499 
0.862957 0.772411 1.101418 1.059392 0.801839 0.810520 
0.863003 0.772418 1.101486 1.059406 0.801841 0.810529 
0.863011 0.772466 1.101531 1.059455 0.801923 0.810559 
0.863019 0.772472 1.101567 1.059500 0.801963 0.810564 
0.863029 0.772486 1.101618 1.059520 0.802026 0.810566 
0.863042 0.772492 1.101634 1.059545 0.802042 0.810571 
0.863051 0.772503 1.101637 1.059578 0.802110 0.810573 
0.863054 0.772504 1.101644 1.059695 0.802151 0.810576 
0.863072 0.772509 1.101724 1.059706 0.802153 0.810601 
0.863079 0.772510 1.101737 1.059724 0.802187 0.810606 
0.863091 0.772514 1.101752 1.059725 0.802209 0.810611 
0.863098 0.772514 1.101783 1.059732 0.802228 0.810617 
0.863099 0.772517 1.101802 1.059781 0.802244 0.810618 
0.863115 0.772528 1.101832 1.059820 0.802258 0.810622 
0.863121 0.772530 1.101835 1.059875 0.802280 0.810624 
0.863126 0.772544 1.101883 1.059913 0.802313 0.810632 
0.863132 0.772547 1.102013 1.059949 0.802331 0.810648 
0.863146 0.772548 1.102064 1.060021 0.802336 0.810658 
0.863160 0.772555 1.102097 1.060082 0.802336 0.810666 
0.863166 0.772562 1.102108 1.060178 0.802340 0.810669 
0.863172 0.772573 1.102133 1.060214 0.802376 0.810671 
0.863184 0.772576 1.102215 1.060269 0.802399 0.810672 
0.863205 0.772579 1.102237 1.060270 0.802405 0.810693 
0.863221 0.772579 1.102282 1.060307 0.802414 0.810694 
0.863223 0.772582 1.102282 1.060322 0.802440 0.810696 
0.863226 0.772586 1.102304 1.060341 0.802447 0.810699 
0.863227 0.772601 1.102329 1.060345 0.802461 0.810700 
0.863233 0.772608 1.102351 1.060394 0.802468 0.810709 
0.863234 0.772612 1.102369 1.060418 0.802512 0.810715 
0.863242 0.772618 1.102536 1.060429 0.802524 0.810724 
0.863247 0.772629 1.102610 1.060444 0.802529 0.810732 
0.863252 0.772630 1.102651 1.060473 0.802540 0.810738 
0.863264 0.772634 1.102669 1.060473 0.802558 0.810739 
0.863269 0.772642 1.102724 1.060480 0.802560 0.810740 
0.863281 0.772644 1.102729 1.060529 0.802578 0.810750 
0.863289 0.772645 1.102796 1.060539 0.802594 0.810755 
0.863298 0.772647 1.102811 1.060542 0.802600 0.810763 
0.863299 0.772656 1.102813 1.060589 0.802610 0.810786 
0.863301 0.772665 1.102833 1.060608 0.802612 0.810789 
0.863304 0.772676 1.102867 1.060631 0.802629 0.810792 
0.863305 0.772683 1.102877 1.060643 0.802633 0.810793 
0.863326 0.772696 1.102885 1.060671 0.802650 0.810795 
0.863334 0.772700 1.102901 1.060674 0.802654 0.810804 
0.863366 0.772705 1.102908 1.060696 0.802735 0.810806 
0.863371 0.772737 1.102920 1.060756 0.802742 0.810811 
0.863374 0.772737 1.102945 1.060795 0.802783 0.810812 
0.863381 0.772746 1.102961 1.060837 0.802801 0.810813 
0.863387 0.772759 1.103010 1.060842 0.802804 0.810826 
0.863392 0.772763 1.103030 1.060844 0.802820 0.810829 
0.863392 0.772765 1.103042 1.060865 0.802824 0.810830 
0.863394 0.772768 1.103136 1.060879 0.802832 0.810841 
0.863398 0.772769 1.103152 1.060879 0.802855 0.810847 
0.863403 0.772769 1.103179 1.060993 0.802856 0.810848 
0.863405 0.772770 1.103205 1.061007 0.802861 0.810848 
0.863408 0.772778 1.103215 1.061045 0.802873 0.810865 
0.863409 0.772778 1.103281 1.061053 0.802903 0.810867 
0.863417 0.772794 1.103284 1.061101 0.802908 0.810876 
0.863423 0.772811 1.103289 1.061118 0.802909 0.810878 
0.863429 0.772821 1.103349 1.061130 0.802913 0.810879 
0.863433 0.772824 1.103378 1.061136 0.802923 0.810885 
0.863436 0.772826 1.103385 1.061164 0.802932 0.810890 
0.863442 0.772835 1.103394 1.061199 0.802955 0.810901 
0.863446 0.772853 1.103410 1.061210 0.802974 0.810905 
0.863451 0.772858 1.103435 1.061260 0.802978 0.810907 
0.863451 0.772859 1.103437 1.061261 0.802985 0.810913 
0.863451 0.772867 1.103468 1.061265 0.802991 0.810915 
0.863456 0.772867 1.103470 1.061265 0.802995 0.810922 
0.863463 0.772867 1.103488 1.061282 0.803010 0.810928 
0.863464 0.772874 1.103504 1.061335 0.803018 0.810931 
0.863476 0.772883 1.103506 1.061348 0.803019 0.810931 
0.863478 0.772888 1.103507 1.061350 0.803037 0.810932 
0.863485 0.772894 1.103513 1.061380 0.803047 0.810934 
0.863495 0.772894 1.103516 1.061394 0.803056 0.810936 
0.863496 0.772903 1.103532 1.061440 0.803074 0.810937 
0.863499 0.772914 1.103586 1.061483 0.803077 0.810940 
0.863501 0.772919 1.103587 1.061527 0.803089 0.810942 
0.863507 0.772920 1.103606 1.061554 0.803091 0.810943 
0.863515 0.772922 1.103611 1.061583 0.803109 0.810947 
0.863526 0.772924 1.103625 1.061589 0.803131 0.810948 
0.863533 0.772930 1.103633 1.061599 0.803132 0.810949 
0.863543 0.772958 1.103643 1.061614 0.803137 0.810949 
0.863544 0.772958 1.103646 1.061645 0.803138 0.810952 
0.863547 0.772958 1.103653 1.061649 0.803142 0.810955 
0.863557 0.772969 1.103672 1.061671 0.803147 0.810964 
0.863563 0.772980 1.103683 1.061680 0.803151 0.810967 
0.863579 0.772985 1.103692 1.061687 0.803174 0.810967 
0.863587 0.773000 1.103697 1.061694 0.803176 0.810968 
0.863590 0.773002 1.103723 1.061707 0.803180 0.810968 
0.863599 0.773008 1.103723 1.061718 0.803196 0.810969 
0.863600 0.773010 1.103738 1.061719 0.803197 0.810970 
0.863602 0.773012 1.103747 1.061723 0.803201 0.810970 
0.863604 0.773017 1.103760 1.061734 0.803204 0.810974 
0.863606 0.773029 1.103762 1.061788 0.803216 0.810987 
0.863610 0.773029 1.103777 1.061812 0.803257 0.810993 
0.863612 0.773034 1.103783 1.061813 0.803268 0.811005 
0.863613 0.773042 1.103787 1.061827 0.803281 0.811006 
0.863621 0.773070 1.103798 1.061831 0.803281 0.811007 
0.863625 0.773077 1.103802 1.061837 0.803289 0.811008 
0.863632 0.773081 1.103811 1.061867 0.803292 0.811008 
0.863636 0.773082 1.103825 1.061872 0.803292 0.811009 
0.863642 0.773085 1.103826 1.061875 0.803304 0.811010 
0.863643 0.773092 1.103854 1.061897 0.803309 0.811010 
0.863645 0.773100 1.103855 1.061910 0.803316 0.811014 
