#std std_nospill safe safe_nospill data simplified 
0.014464 0.014297 0.014666 0.014706 0.014406 0.014378 
0.014486 0.014306 0.014669 0.014709 0.014436 0.014424 
0.014495 0.014309 0.014670 0.014724 0.014454 0.014427 
0.014532 0.014334 0.014677 0.014736 0.014456 0.014428 
0.014544 0.014347 0.014685 0.014736 0.014461 0.014448 
0.014550 0.014348 0.014709 0.014737 0.014466 0.014449 
0.014569 0.014355 0.014712 0.014745 0.014467 0.014450 
0.014581 0.014364 0.014723 0.014750 0.014475 0.014456 
0.014581 0.014364 0.014724 0.014755 0.014484 0.014474 
0.014586 0.014378 0.014732 0.014760 0.014486 0.014476 
0.014590 0.014378 0.014734 0.014764 0.014493 0.014484 
0.014593 0.014382 0.014743 0.014769 0.014495 0.014485 
0.014594 0.014397 0.014744 0.014769 0.014500 0.014488 
0.014597 0.014401 0.014744 0.014772 0.014515 0.014490 
0.014600 0.014415 0.014745 0.014772 0.014516 0.014492 
0.014600 0.014418 0.014747 0.014779 0.014520 0.014495 
0.014601 0.014420 0.014747 0.014781 0.014520 0.014497 
0.014602 0.014421 0.014748 0.014783 0.014526 0.014498 
0.014606 0.014423 0.014749 0.014786 0.014529 0.014500 
0.014607 0.014426 0.014750 0.014786 0.014530 0.014503 
0.014608 0.014426 0.014752 0.014786 0.014533 0.014503 
0.014609 0.014426 0.014756 0.014790 0.014537 0.014505 
0.014609 0.014428 0.014756 0.014791 0.014537 0.014506 
0.014610 0.014429 0.014759 0.014796 0.014540 0.014507 
0.014611 0.014430 0.014760 0.014798 0.014541 0.014508 
0.014613 0.014431 0.014762 0.014800 0.014542 0.014509 
0.014615 0.014431 0.014763 0.014801 0.014546 0.014511 
0.014616 0.014433 0.014765 0.014801 0.014546 0.014511 
0.014618 0.014433 0.014765 0.014802 0.014547 0.014511 
0.014618 0.014434 0.014766 0.014803 0.014547 0.014511 
0.014618 0.014435 0.014768 0.014803 0.014550 0.014512 
0.014619 0.014437 0.014769 0.014804 0.014551 0.014512 
0.014620 0.014438 0.014769 0.014804 0.014553 0.014513 
0.014620 0.014438 0.014770 0.014804 0.014553 0.014516 
0.014620 0.014438 0.014771 0.014804 0.014555 0.014516 
0.014620 0.014438 0.014771 0.014806 0.014555 0.014516 
0.014621 0.014438 0.014771 0.014807 0.014556 0.014516 
0.014622 0.014439 0.014772 0.014807 0.014556 0.014517 
0.014623 0.014439 0.014774 0.014808 0.014556 0.014517 
0.014624 0.014439 0.014774 0.014814 0.014557 0.014517 
0.014624 0.014440 0.014774 0.014814 0.014557 0.014518 
0.014625 0.014440 0.014775 0.014814 0.014559 0.014519 
0.014626 0.014440 0.014776 0.014814 0.014560 0.014519 
0.014628 0.014440 0.014776 0.014815 0.014560 0.014520 
0.014628 0.014441 0.014776 0.014815 0.014561 0.014520 
0.014632 0.014441 0.014776 0.014817 0.014561 0.014522 
0.014632 0.014441 0.014777 0.014818 0.014561 0.014522 
0.014633 0.014442 0.014779 0.014818 0.014562 0.014523 
0.014634 0.014442 0.014779 0.014818 0.014562 0.014523 
0.014634 0.014442 0.014781 0.014820 0.014562 0.014524 
0.014635 0.014443 0.014781 0.014821 0.014562 0.014525 
0.014635 0.014443 0.014781 0.014821 0.014563 0.014526 
0.014637 0.014444 0.014782 0.014821 0.014563 0.014527 
0.014638 0.014445 0.014783 0.014821 0.014564 0.014527 
0.014638 0.014445 0.014783 0.014821 0.014564 0.014527 
0.014638 0.014445 0.014784 0.014821 0.014564 0.014528 
0.014638 0.014446 0.014785 0.014822 0.014564 0.014528 
0.014638 0.014447 0.014786 0.014822 0.014565 0.014529 
0.014640 0.014448 0.014787 0.014822 0.014565 0.014529 
0.014641 0.014448 0.014787 0.014823 0.014565 0.014530 
0.014643 0.014448 0.014787 0.014823 0.014566 0.014530 
0.014644 0.014449 0.014788 0.014823 0.014566 0.014531 
0.014645 0.014449 0.014788 0.014824 0.014566 0.014532 
0.014645 0.014450 0.014789 0.014824 0.014568 0.014533 
0.014645 0.014451 0.014791 0.014825 0.014568 0.014533 
0.014645 0.014452 0.014792 0.014825 0.014568 0.014534 
0.014646 0.014452 0.014792 0.014825 0.014568 0.014535 
0.014648 0.014453 0.014792 0.014825 0.014569 0.014535 
0.014648 0.014453 0.014792 0.014826 0.014569 0.014535 
0.014648 0.014453 0.014793 0.014826 0.014570 0.014535 
0.014649 0.014453 0.014794 0.014826 0.014570 0.014536 
0.014649 0.014453 0.014794 0.014827 0.014571 0.014537 
0.014650 0.014453 0.014794 0.014827 0.014571 0.014537 
0.014650 0.014454 0.014794 0.014827 0.014572 0.014538 
0.014650 0.014454 0.014794 0.014828 0.014572 0.014538 
0.014650 0.014454 0.014794 0.014830 0.014572 0.014538 
0.014650 0.014455 0.014795 0.014830 0.014572 0.014539 
0.014650 0.014455 0.014795 0.014830 0.014573 0.014539 
0.014651 0.014455 0.014795 0.014831 0.014573 0.014539 
0.014651 0.014456 0.014795 0.014831 0.014574 0.014540 
0.014651 0.014456 0.014795 0.014831 0.014574 0.014540 
0.014651 0.014456 0.014796 0.014832 0.014574 0.014540 
0.014652 0.014457 0.014796 0.014832 0.014574 0.014540 
0.014653 0.014457 0.014796 0.014833 0.014575 0.014541 
0.014653 0.014458 0.014797 0.014833 0.014575 0.014541 
