#std std_nospill safe safe_nospill data simplified 
0.035212 0.032143 0.041245 0.039936 0.033730 0.034143 
0.035231 0.032150 0.041257 0.039937 0.033740 0.034167 
0.035231 0.032152 0.041261 0.039938 0.033743 0.034172 
0.035232 0.032155 0.041268 0.039949 0.033743 0.034194 
0.035233 0.032156 0.041269 0.039949 0.033748 0.034199 
0.035234 0.032158 0.041271 0.039952 0.033749 0.034200 
0.035237 0.032165 0.041272 0.039956 0.033749 0.034229 
0.035238 0.032165 0.041275 0.039956 0.033750 0.034240 
0.035239 0.032165 0.041276 0.039957 0.033752 0.034245 
0.035239 0.032166 0.041281 0.039958 0.033757 0.034245 
0.035240 0.032167 0.041283 0.039958 0.033762 0.034246 
0.035241 0.032168 0.041283 0.039959 0.033767 0.034251 
0.035241 0.032169 0.041286 0.039960 0.033771 0.034253 
0.035241 0.032169 0.041286 0.039960 0.033773 0.034253 
0.035243 0.032169 0.041288 0.039965 0.033774 0.034255 
0.035248 0.032169 0.041291 0.039967 0.033775 0.034258 
0.035249 0.032170 0.041292 0.039973 0.033775 0.034258 
0.035250 0.032170 0.041293 0.039975 0.033778 0.034262 
0.035250 0.032170 0.041297 0.039976 0.033780 0.034273 
0.035251 0.032171 0.041298 0.039977 0.033780 0.034279 
0.035253 0.032172 0.041298 0.039978 0.033781 0.034281 
0.035254 0.032172 0.041299 0.039978 0.033784 0.034284 
0.035255 0.032172 0.041301 0.039980 0.033785 0.034285 
0.035255 0.032174 0.041301 0.039981 0.033785 0.034286 
0.035256 0.032174 0.041302 0.039981 0.033785 0.034294 
0.035257 0.032174 0.041304 0.039982 0.033786 0.034300 
0.035259 0.032175 0.041306 0.039982 0.033786 0.034309 
0.035260 0.032176 0.041307 0.039982 0.033788 0.034312 
0.035260 0.032177 0.041307 0.039983 0.033789 0.034329 
0.035262 0.032177 0.041307 0.039983 0.033789 0.034331 
0.035265 0.032178 0.041307 0.039985 0.033790 0.034339 
0.035265 0.032180 0.041308 0.039986 0.033791 0.034346 
0.035266 0.032181 0.041309 0.039986 0.033794 0.034350 
0.035266 0.032181 0.041309 0.039988 0.033794 0.034351 
0.035266 0.032181 0.041311 0.039990 0.033794 0.034356 
0.035266 0.032182 0.041313 0.039990 0.033795 0.034358 
0.035267 0.032183 0.041313 0.039990 0.033795 0.034358 
0.035268 0.032183 0.041313 0.039990 0.033797 0.034365 
0.035269 0.032184 0.041314 0.039991 0.033797 0.034371 
0.035270 0.032185 0.041314 0.039991 0.033798 0.034374 
0.035270 0.032186 0.041316 0.039992 0.033798 0.034381 
0.035271 0.032186 0.041318 0.039992 0.033800 0.034386 
0.035271 0.032186 0.041319 0.039992 0.033801 0.034386 
0.035271 0.032188 0.041319 0.039993 0.033802 0.034389 
0.035271 0.032188 0.041319 0.039993 0.033802 0.034390 
0.035272 0.032191 0.041319 0.039993 0.033802 0.034391 
0.035272 0.032192 0.041321 0.039995 0.033802 0.034392 
0.035272 0.032194 0.041322 0.039995 0.033803 0.034392 
0.035273 0.032194 0.041322 0.039996 0.033803 0.034392 
0.035274 0.032195 0.041322 0.039996 0.033806 0.034394 
0.035274 0.032195 0.041322 0.039998 0.033807 0.034395 
0.035274 0.032195 0.041323 0.039998 0.033808 0.034396 
0.035274 0.032196 0.041323 0.039999 0.033809 0.034397 
0.035276 0.032197 0.041323 0.039999 0.033809 0.034397 
0.035278 0.032198 0.041324 0.039999 0.033810 0.034398 
0.035278 0.032199 0.041324 0.039999 0.033811 0.034401 
0.035278 0.032199 0.041326 0.039999 0.033813 0.034403 
0.035279 0.032199 0.041326 0.040000 0.033813 0.034405 
0.035279 0.032201 0.041326 0.040000 0.033813 0.034406 
0.035279 0.032202 0.041327 0.040000 0.033816 0.034406 
0.035280 0.032202 0.041327 0.040001 0.033817 0.034406 
0.035280 0.032202 0.041327 0.040001 0.033817 0.034409 
0.035283 0.032202 0.041327 0.040001 0.033818 0.034409 
0.035283 0.032203 0.041329 0.040001 0.033819 0.034411 
0.035283 0.032203 0.041330 0.040002 0.033820 0.034411 
0.035284 0.032204 0.041330 0.040002 0.033821 0.034411 
0.035284 0.032204 0.041331 0.040002 0.033822 0.034412 
0.035285 0.032204 0.041332 0.040002 0.033823 0.034414 
0.035285 0.032204 0.041332 0.040002 0.033826 0.034415 
0.035286 0.032206 0.041332 0.040002 0.033826 0.034416 
0.035286 0.032206 0.041335 0.040003 0.033827 0.034418 
0.035286 0.032206 0.041335 0.040003 0.033827 0.034419 
0.035286 0.032206 0.041342 0.040003 0.033828 0.034419 
0.035287 0.032207 0.041342 0.040003 0.033828 0.034420 
0.035287 0.032207 0.041342 0.040004 0.033829 0.034420 
0.035287 0.032207 0.041347 0.040004 0.033829 0.034421 
0.035288 0.032208 0.041349 0.040004 0.033829 0.034421 
0.035289 0.032208 0.041351 0.040004 0.033831 0.034421 
0.035289 0.032208 0.041354 0.040004 0.033831 0.034422 
0.035291 0.032208 0.041356 0.040004 0.033832 0.034424 
0.035292 0.032208 0.041356 0.040004 0.033832 0.034426 
0.035292 0.032208 0.041358 0.040004 0.033834 0.034427 
0.035292 0.032208 0.041358 0.040005 0.033836 0.034428 
0.035292 0.032208 0.041358 0.040006 0.033837 0.034428 
0.035293 0.032209 0.041360 0.040006 0.033837 0.034430 
0.035293 0.032209 0.041360 0.040006 0.033839 0.034431 
0.035293 0.032209 0.041361 0.040007 0.033841 0.034432 
0.035295 0.032209 0.041362 0.040007 0.033843 0.034432 
0.035295 0.032210 0.041362 0.040007 0.033844 0.034433 
0.035295 0.032210 0.041362 0.040007 0.033844 0.034433 
0.035296 0.032210 0.041365 0.040008 0.033844 0.034433 
0.035296 0.032211 0.041366 0.040009 0.033845 0.034434 
0.035296 0.032211 0.041366 0.040009 0.033847 0.034435 
0.035297 0.032211 0.041367 0.040010 0.033847 0.034435 
0.035297 0.032211 0.041367 0.040010 0.033848 0.034437 
0.035297 0.032212 0.041367 0.040010 0.033850 0.034437 
0.035298 0.032212 0.041368 0.040010 0.033851 0.034438 
0.035298 0.032212 0.041369 0.040011 0.033852 0.034438 
0.035299 0.032212 0.041369 0.040011 0.033853 0.034439 
0.035299 0.032213 0.041370 0.040012 0.033854 0.034439 
0.035299 0.032213 0.041371 0.040012 0.033854 0.034439 
0.035301 0.032213 0.041374 0.040013 0.033854 0.034440 
0.035302 0.032214 0.041374 0.040014 0.033854 0.034440 
0.035302 0.032214 0.041378 0.040014 0.033854 0.034442 
0.035303 0.032214 0.041378 0.040015 0.033855 0.034442 
0.035303 0.032214 0.041379 0.040015 0.033855 0.034442 
0.035304 0.032215 0.041379 0.040015 0.033857 0.034445 
0.035304 0.032215 0.041379 0.040015 0.033857 0.034445 
0.035305 0.032215 0.041379 0.040015 0.033858 0.034446 
0.035305 0.032216 0.041380 0.040016 0.033858 0.034447 
0.035305 0.032216 0.041381 0.040016 0.033859 0.034447 
0.035306 0.032216 0.041381 0.040016 0.033861 0.034448 
0.035307 0.032216 0.041382 0.040016 0.033862 0.034449 
0.035307 0.032216 0.041382 0.040017 0.033862 0.034449 
0.035310 0.032216 0.041382 0.040017 0.033863 0.034450 
0.035310 0.032217 0.041382 0.040018 0.033863 0.034451 
0.035310 0.032217 0.041383 0.040018 0.033863 0.034451 
0.035311 0.032217 0.041384 0.040018 0.033864 0.034451 
0.035312 0.032217 0.041384 0.040019 0.033865 0.034452 
0.035312 0.032217 0.041385 0.040019 0.033865 0.034453 
0.035312 0.032218 0.041385 0.040019 0.033866 0.034453 
0.035312 0.032218 0.041387 0.040019 0.033867 0.034454 
0.035313 0.032218 0.041388 0.040020 0.033867 0.034454 
0.035313 0.032218 0.041388 0.040020 0.033867 0.034454 
0.035313 0.032219 0.041391 0.040020 0.033867 0.034455 
0.035314 0.032219 0.041391 0.040020 0.033867 0.034455 
0.035314 0.032219 0.041391 0.040020 0.033867 0.034455 
0.035314 0.032219 0.041392 0.040021 0.033868 0.034456 
0.035315 0.032221 0.041392 0.040021 0.033868 0.034456 
0.035316 0.032221 0.041393 0.040021 0.033869 0.034456 
0.035317 0.032222 0.041393 0.040021 0.033870 0.034457 
0.035317 0.032222 0.041394 0.040022 0.033871 0.034458 
0.035317 0.032222 0.041395 0.040022 0.033871 0.034458 
0.035318 0.032223 0.041396 0.040022 0.033871 0.034460 
0.035318 0.032224 0.041397 0.040023 0.033872 0.034461 
0.035318 0.032224 0.041400 0.040023 0.033873 0.034461 
0.035319 0.032224 0.041400 0.040023 0.033873 0.034466 
0.035321 0.032224 0.041402 0.040024 0.033873 0.034466 
0.035321 0.032224 0.041402 0.040024 0.033874 0.034466 
0.035321 0.032225 0.041403 0.040024 0.033875 0.034466 
0.035321 0.032225 0.041404 0.040025 0.033875 0.034467 
0.035321 0.032225 0.041406 0.040026 0.033875 0.034467 
0.035322 0.032225 0.041406 0.040026 0.033876 0.034468 
0.035323 0.032225 0.041406 0.040026 0.033876 0.034468 
0.035323 0.032225 0.041407 0.040026 0.033877 0.034468 
0.035324 0.032226 0.041407 0.040027 0.033877 0.034469 
0.035324 0.032226 0.041409 0.040028 0.033878 0.034470 
0.035325 0.032226 0.041409 0.040028 0.033879 0.034471 
0.035325 0.032226 0.041409 0.040028 0.033879 0.034474 
0.035326 0.032228 0.041410 0.040028 0.033880 0.034475 
0.035326 0.032229 0.041410 0.040029 0.033881 0.034475 
0.035326 0.032230 0.041411 0.040029 0.033881 0.034476 
0.035326 0.032231 0.041414 0.040030 0.033882 0.034476 
0.035326 0.032231 0.041414 0.040030 0.033883 0.034476 
0.035326 0.032231 0.041415 0.040030 0.033883 0.034477 
0.035327 0.032231 0.041418 0.040031 0.033883 0.034478 
0.035327 0.032231 0.041419 0.040031 0.033885 0.034478 
0.035327 0.032232 0.041420 0.040032 0.033886 0.034478 
0.035328 0.032232 0.041422 0.040032 0.033886 0.034479 
0.035328 0.032235 0.041422 0.040033 0.033886 0.034479 
0.035329 0.032236 0.041425 0.040033 0.033886 0.034479 
0.035329 0.032236 0.041426 0.040034 0.033888 0.034480 
0.035330 0.032236 0.041427 0.040034 0.033888 0.034482 
0.035330 0.032237 0.041428 0.040035 0.033889 0.034482 
0.035332 0.032237 0.041428 0.040036 0.033889 0.034482 
0.035333 0.032237 0.041429 0.040036 0.033889 0.034482 
0.035333 0.032239 0.041430 0.040036 0.033890 0.034483 
0.035333 0.032240 0.041433 0.040037 0.033890 0.034484 
0.035334 0.032240 0.041434 0.040038 0.033890 0.034484 
0.035335 0.032240 0.041434 0.040039 0.033891 0.034484 
0.035335 0.032241 0.041434 0.040039 0.033891 0.034486 
0.035335 0.032242 0.041436 0.040039 0.033891 0.034486 
0.035336 0.032242 0.041437 0.040040 0.033891 0.034486 
0.035336 0.032243 0.041437 0.040041 0.033891 0.034487 
0.035338 0.032243 0.041438 0.040041 0.033892 0.034487 
0.035339 0.032245 0.041439 0.040042 0.033892 0.034488 
0.035339 0.032246 0.041439 0.040042 0.033893 0.034488 
0.035339 0.032246 0.041439 0.040042 0.033894 0.034488 
0.035339 0.032247 0.041440 0.040043 0.033895 0.034488 
0.035339 0.032247 0.041441 0.040043 0.033896 0.034489 
0.035340 0.032248 0.041442 0.040043 0.033897 0.034490 
0.035341 0.032248 0.041442 0.040043 0.033897 0.034492 
0.035342 0.032248 0.041443 0.040044 0.033897 0.034493 
0.035343 0.032248 0.041443 0.040044 0.033898 0.034494 
0.035343 0.032249 0.041444 0.040045 0.033899 0.034495 
