#std std_nospill safe safe_nospill data simplified 
0.016878 0.016250 0.016459 0.016791 0.016357 0.016181 
0.016980 0.016278 0.016502 0.016810 0.016397 0.016185 
0.016985 0.016281 0.016510 0.016814 0.016397 0.016203 
0.016992 0.016316 0.016521 0.016814 0.016415 0.016205 
0.017007 0.016327 0.016533 0.016828 0.016424 0.016231 
0.017021 0.016332 0.016549 0.016845 0.016425 0.016242 
0.017036 0.016334 0.016557 0.016851 0.016426 0.016250 
0.017041 0.016348 0.016562 0.016855 0.016432 0.016251 
0.017043 0.016348 0.016573 0.016873 0.016442 0.016260 
0.017044 0.016353 0.016575 0.016875 0.016453 0.016264 
0.017045 0.016354 0.016578 0.016876 0.016466 0.016285 
0.017056 0.016364 0.016578 0.016877 0.016483 0.016292 
0.017069 0.016364 0.016580 0.016880 0.016483 0.016292 
0.017070 0.016365 0.016582 0.016881 0.016484 0.016295 
0.017078 0.016365 0.016582 0.016882 0.016490 0.016298 
0.017080 0.016368 0.016583 0.016888 0.016494 0.016299 
0.017082 0.016368 0.016583 0.016890 0.016503 0.016300 
0.017082 0.016368 0.016584 0.016894 0.016504 0.016306 
0.017083 0.016370 0.016590 0.016897 0.016504 0.016307 
0.017088 0.016373 0.016593 0.016900 0.016507 0.016310 
0.017088 0.016374 0.016594 0.016901 0.016507 0.016314 
0.017089 0.016374 0.016598 0.016901 0.016507 0.016317 
0.017092 0.016375 0.016599 0.016902 0.016509 0.016318 
0.017092 0.016375 0.016599 0.016907 0.016514 0.016319 
0.017095 0.016376 0.016600 0.016908 0.016522 0.016319 
0.017095 0.016376 0.016602 0.016909 0.016524 0.016321 
0.017096 0.016376 0.016605 0.016911 0.016527 0.016327 
0.017096 0.016381 0.016617 0.016913 0.016533 0.016332 
0.017098 0.016382 0.016618 0.016914 0.016535 0.016333 
0.017102 0.016389 0.016621 0.016917 0.016537 0.016335 
0.017106 0.016391 0.016623 0.016917 0.016541 0.016335 
0.017106 0.016391 0.016624 0.016918 0.016543 0.016336 
0.017107 0.016394 0.016627 0.016921 0.016549 0.016336 
0.017109 0.016395 0.016628 0.016923 0.016550 0.016339 
0.017112 0.016396 0.016629 0.016923 0.016550 0.016340 
0.017113 0.016396 0.016629 0.016926 0.016551 0.016341 
0.017113 0.016398 0.016633 0.016926 0.016552 0.016342 
0.017114 0.016400 0.016635 0.016930 0.016552 0.016345 
0.017115 0.016406 0.016635 0.016932 0.016553 0.016348 
0.017116 0.016409 0.016640 0.016940 0.016555 0.016356 
0.017117 0.016409 0.016646 0.016941 0.016559 0.016360 
0.017117 0.016411 0.016649 0.016942 0.016564 0.016360 
0.017120 0.016417 0.016649 0.016946 0.016566 0.016360 
0.017121 0.016417 0.016649 0.016946 0.016566 0.016364 
0.017122 0.016419 0.016650 0.016947 0.016569 0.016366 
0.017123 0.016419 0.016650 0.016947 0.016572 0.016370 
0.017126 0.016422 0.016651 0.016948 0.016575 0.016374 
0.017126 0.016423 0.016653 0.016948 0.016581 0.016374 
0.017128 0.016424 0.016661 0.016952 0.016589 0.016379 
0.017130 0.016424 0.016661 0.016952 0.016590 0.016385 
0.017134 0.016428 0.016663 0.016959 0.016593 0.016386 
0.017135 0.016428 0.016663 0.016960 0.016598 0.016386 
0.017136 0.016429 0.016665 0.016961 0.016598 0.016386 
0.017151 0.016429 0.016665 0.016961 0.016601 0.016387 
0.017156 0.016430 0.016670 0.016961 0.016603 0.016387 
0.017170 0.016430 0.016671 0.016963 0.016606 0.016390 
0.017177 0.016431 0.016673 0.016963 0.016606 0.016392 
0.017178 0.016433 0.016676 0.016964 0.016608 0.016393 
0.017178 0.016436 0.016677 0.016974 0.016609 0.016398 
0.017183 0.016436 0.016680 0.016974 0.016612 0.016400 
0.017191 0.016437 0.016681 0.016975 0.016614 0.016405 
0.017191 0.016437 0.016687 0.016977 0.016618 0.016406 
0.017191 0.016438 0.016689 0.016978 0.016619 0.016408 
0.017193 0.016443 0.016692 0.016979 0.016628 0.016413 
0.017195 0.016443 0.016693 0.016981 0.016632 0.016413 
