#std std_nospill safe safe_nospill data simplified 
0.053442 0.050496 0.057432 0.059430 0.051163 0.050463 
0.053507 0.050564 0.058386 0.059448 0.051204 0.050469 
0.053527 0.050651 0.058441 0.059467 0.051354 0.050509 
0.053727 0.050655 0.058505 0.059526 0.051375 0.050593 
0.053734 0.050697 0.058552 0.059564 0.051387 0.050608 
0.053741 0.050773 0.058582 0.059595 0.051400 0.050616 
0.053748 0.050776 0.058609 0.059607 0.051430 0.050630 
0.053850 0.050782 0.058628 0.059617 0.051450 0.050713 
0.053850 0.050811 0.058633 0.059678 0.051460 0.050718 
0.053855 0.050812 0.058636 0.059709 0.051469 0.050750 
0.053866 0.050812 0.058662 0.059713 0.051515 0.050764 
0.053884 0.050825 0.058676 0.059772 0.051543 0.050795 
0.053884 0.050858 0.058679 0.059774 0.051549 0.050831 
0.053943 0.050918 0.058711 0.059777 0.051556 0.050847 
0.053946 0.050945 0.058728 0.059778 0.051590 0.050861 
0.053976 0.051030 0.058743 0.059792 0.051668 0.050932 
0.053989 0.051036 0.058745 0.059804 0.051768 0.050979 
0.054014 0.051046 0.058749 0.059808 0.051857 0.051017 
0.054039 0.051067 0.058751 0.059825 0.051890 0.051053 
0.054084 0.051161 0.058766 0.059839 0.052007 0.051111 
0.054098 0.051172 0.058777 0.059887 0.052063 0.051179 
0.054149 0.051173 0.058789 0.059901 0.052119 0.051194 
0.054159 0.051184 0.058831 0.059917 0.052416 0.051232 
0.054160 0.051199 0.058840 0.059935 0.052416 0.051264 
0.054164 0.051247 0.058847 0.059968 0.052444 0.051276 
0.054167 0.051258 0.058847 0.059981 0.052463 0.051342 
0.054187 0.051344 0.058850 0.059993 0.052522 0.051415 
0.054205 0.051356 0.058864 0.060010 0.052542 0.051467 
0.054212 0.051401 0.058874 0.060049 0.052544 0.051508 
0.054224 0.051431 0.058948 0.060064 0.052545 0.051516 
0.054225 0.051450 0.058961 0.060073 0.052589 0.051526 
0.054237 0.051469 0.058975 0.060079 0.052622 0.051531 
0.054250 0.051477 0.058998 0.060106 0.052645 0.051537 
0.054268 0.051505 0.059020 0.060139 0.052670 0.051556 
0.054301 0.051509 0.059039 0.060159 0.052683 0.051575 
0.054374 0.051565 0.059071 0.060217 0.052692 0.051578 
0.054436 0.051619 0.059079 0.060242 0.052768 0.051584 
0.054507 0.051735 0.059128 0.060269 0.052807 0.051643 
0.054545 0.051795 0.059136 0.060284 0.052826 0.051781 
0.054589 0.051816 0.059571 0.060339 0.052861 0.051816 
0.054642 0.052043 0.060272 0.060350 0.052894 0.051982 
0.054753 0.052069 0.060526 0.060457 0.052914 0.052167 
0.055452 0.052089 0.061231 0.060514 0.052916 0.052212 
0.056146 0.052115 0.061265 0.062209 0.052919 0.052215 
0.056182 0.052188 0.061981 0.062228 0.052932 0.052287 
0.056189 0.052269 0.062032 0.062824 0.052947 0.052298 
0.056202 0.052287 0.062046 0.062851 0.052961 0.052307 
0.056267 0.052294 0.062078 0.063131 0.053000 0.052308 
0.056300 0.052297 0.062098 0.063133 0.053008 0.052360 
0.056423 0.052334 0.062105 0.063140 0.053025 0.052368 
0.056490 0.052337 0.062156 0.063164 0.053082 0.052415 
0.056496 0.052341 0.062161 0.063180 0.053136 0.052430 
0.056516 0.052384 0.062200 0.063194 0.053169 0.052443 
0.056519 0.052426 0.062211 0.063257 0.053184 0.052457 
0.056554 0.052478 0.062240 0.063261 0.053194 0.052458 
0.056568 0.052535 0.062242 0.063277 0.053238 0.052465 
0.056621 0.052600 0.062245 0.063285 0.053246 0.052499 
0.056625 0.052605 0.062250 0.063319 0.053253 0.052502 
0.056649 0.052671 0.062252 0.063321 0.053253 0.052706 
0.056651 0.052695 0.062258 0.063379 0.053262 0.052745 
0.056651 0.053180 0.062272 0.063385 0.053315 0.052927 
0.056652 0.053374 0.062273 0.063412 0.053347 0.053179 
0.056660 0.053487 0.062297 0.063424 0.053476 0.053345 
0.056688 0.053528 0.062303 0.063426 0.053696 0.053474 
0.056688 0.053586 0.062315 0.063452 0.053698 0.053474 
0.056693 0.053607 0.062347 0.063457 0.053704 0.053600 
0.056696 0.053669 0.062348 0.063458 0.053870 0.053619 
0.056714 0.053708 0.062354 0.063493 0.053876 0.053662 
0.056757 0.053729 0.062356 0.063509 0.053884 0.053714 
0.056794 0.053741 0.062356 0.063525 0.053887 0.053727 
0.056802 0.053784 0.062386 0.063529 0.053906 0.053735 
0.056804 0.053803 0.062409 0.063552 0.053911 0.053738 
0.056808 0.053831 0.062411 0.063599 0.053940 0.053751 
0.056827 0.053848 0.062418 0.063628 0.053954 0.053752 
0.056841 0.053863 0.062427 0.063638 0.053966 0.053787 
0.056877 0.053939 0.062430 0.063696 0.054047 0.053801 
0.056882 0.053959 0.062477 0.063753 0.054051 0.053897 
0.056886 0.053998 0.062569 0.063780 0.054056 0.053917 
0.056912 0.054010 0.062577 0.063835 0.054105 0.053925 
0.056954 0.054051 0.062632 0.063856 0.054180 0.053946 
0.057055 0.054092 0.062727 0.063863 0.054188 0.053958 
0.057230 0.054098 0.062885 0.063870 0.054193 0.054027 
0.057296 0.054137 0.062927 0.063910 0.054214 0.054074 
0.057306 0.054137 0.062927 0.063933 0.054260 0.054255 
0.057366 0.054249 0.062960 0.063955 0.054349 0.054585 
0.057488 0.055146 0.063074 0.064018 0.055175 0.054663 
0.057533 0.055514 0.063360 0.064199 0.056049 0.055172 
0.057903 0.055949 0.063427 0.064248 0.056067 0.055195 
0.058339 0.056138 0.063446 0.064274 0.056117 0.055424 
0.058578 0.056496 0.064225 0.064539 0.056613 0.055459 
0.058936 0.056704 0.064529 0.064601 0.057198 0.055567 
0.059218 0.057697 0.066701 0.064634 0.057237 0.055888 
0.060229 0.057981 0.067195 0.064904 0.057513 0.056051 
0.061929 0.058308 0.067730 0.065028 0.058271 0.056385 
0.062903 0.059604 0.068115 0.068735 0.059431 0.057600 
0.063382 0.059878 0.068888 0.068820 0.059656 0.057702 
0.063427 0.059917 0.069163 0.068915 0.059867 0.058009 
0.064986 0.059972 0.071405 0.068992 0.061290 0.059567 
