#std std_nospill safe safe_nospill data simplified 
0.004304 0.003737 0.004577 0.004291 0.004051 0.004116 
0.004306 0.003737 0.004585 0.004291 0.004052 0.004116 
0.004307 0.003738 0.004586 0.004293 0.004052 0.004120 
0.004307 0.003744 0.004601 0.004293 0.004056 0.004120 
0.004308 0.003746 0.004604 0.004297 0.004058 0.004121 
0.004310 0.003747 0.004606 0.004299 0.004058 0.004122 
0.004310 0.003747 0.004606 0.004299 0.004063 0.004123 
0.004310 0.003749 0.004608 0.004300 0.004071 0.004124 
0.004311 0.003749 0.004608 0.004301 0.004071 0.004126 
0.004311 0.003749 0.004609 0.004301 0.004071 0.004126 
0.004312 0.003749 0.004609 0.004302 0.004072 0.004127 
0.004312 0.003749 0.004612 0.004302 0.004073 0.004127 
0.004313 0.003750 0.004612 0.004303 0.004073 0.004128 
0.004313 0.003751 0.004612 0.004303 0.004073 0.004128 
0.004314 0.003751 0.004612 0.004304 0.004074 0.004128 
0.004314 0.003752 0.004614 0.004304 0.004074 0.004128 
0.004315 0.003752 0.004614 0.004305 0.004075 0.004129 
0.004316 0.003753 0.004614 0.004305 0.004076 0.004129 
0.004316 0.003753 0.004614 0.004306 0.004077 0.004130 
0.004318 0.003753 0.004615 0.004306 0.004078 0.004130 
0.004318 0.003753 0.004615 0.004306 0.004078 0.004130 
0.004319 0.003754 0.004615 0.004307 0.004078 0.004130 
0.004320 0.003755 0.004618 0.004307 0.004079 0.004130 
0.004320 0.003756 0.004619 0.004308 0.004080 0.004131 
0.004320 0.003756 0.004620 0.004308 0.004080 0.004132 
0.004320 0.003757 0.004620 0.004309 0.004081 0.004132 
0.004321 0.003757 0.004620 0.004309 0.004081 0.004133 
0.004322 0.003757 0.004620 0.004309 0.004081 0.004133 
0.004322 0.003757 0.004620 0.004310 0.004081 0.004133 
0.004322 0.003757 0.004621 0.004310 0.004083 0.004134 
0.004322 0.003758 0.004622 0.004310 0.004083 0.004137 
