#std std_nospill safe safe_nospill data simplified 
0.052926 0.051871 0.057427 0.059273 0.052907 0.051646 
0.053031 0.051951 0.057469 0.059370 0.052942 0.051680 
0.053054 0.051980 0.057476 0.059423 0.053054 0.051757 
0.053058 0.052028 0.057485 0.059525 0.053067 0.051817 
0.053185 0.052053 0.057527 0.059531 0.053106 0.051880 
0.053232 0.052077 0.057541 0.059633 0.053109 0.051885 
0.053234 0.052100 0.057635 0.059691 0.053114 0.051893 
0.053245 0.052105 0.057655 0.059717 0.053159 0.051913 
0.053283 0.052122 0.057671 0.059738 0.053164 0.051914 
0.053284 0.052166 0.057684 0.059789 0.053175 0.051938 
0.053288 0.052207 0.057690 0.059803 0.053297 0.051951 
0.053297 0.052252 0.057749 0.059816 0.053337 0.051960 
0.053301 0.052279 0.057754 0.059826 0.053352 0.051966 
0.053303 0.052354 0.057787 0.059829 0.053430 0.051972 
0.053304 0.052359 0.057800 0.059836 0.053434 0.051977 
0.053304 0.052395 0.057813 0.059851 0.053481 0.051977 
0.053328 0.052409 0.057837 0.059866 0.053525 0.052038 
0.053344 0.052422 0.057844 0.059952 0.053533 0.052055 
0.053345 0.052433 0.057905 0.059955 0.053871 0.052087 
0.053375 0.052470 0.057911 0.059980 0.053880 0.052094 
0.053379 0.052481 0.057914 0.059993 0.054109 0.052112 
0.053396 0.052514 0.057936 0.060009 0.054139 0.052140 
0.053412 0.052572 0.057972 0.060031 0.054160 0.052142 
0.053474 0.052629 0.058014 0.060045 0.054164 0.052147 
0.053511 0.052685 0.058048 0.060110 0.054177 0.052165 
0.053515 0.052691 0.058095 0.060159 0.054206 0.052172 
0.053531 0.052696 0.058142 0.060160 0.054230 0.052176 
0.053754 0.052699 0.058146 0.060207 0.054285 0.052214 
0.053787 0.052701 0.058173 0.060218 0.054371 0.052292 
0.053910 0.052721 0.058181 0.060219 0.054461 0.052296 
0.054023 0.052733 0.058195 0.060222 0.054471 0.052309 
0.054279 0.052746 0.058212 0.060256 0.054494 0.052315 
0.054312 0.052860 0.058294 0.060328 0.054507 0.052331 
0.054364 0.052981 0.058308 0.060364 0.054541 0.052392 
0.054641 0.053045 0.058414 0.060385 0.054594 0.052500 
0.054879 0.053600 0.058470 0.060433 0.054636 0.052505 
0.055091 0.053702 0.058611 0.060437 0.054669 0.052526 
0.055717 0.053871 0.058653 0.060692 0.054670 0.052583 
0.056184 0.054138 0.058946 0.061855 0.054676 0.052638 
0.056267 0.054506 0.059008 0.062383 0.054680 0.052872 
0.056375 0.054559 0.059849 0.062427 0.054689 0.052985 
0.056784 0.054771 0.060267 0.062453 0.054698 0.054011 
0.057740 0.054859 0.060531 0.062543 0.054762 0.054204 
0.058003 0.054869 0.060703 0.062580 0.054768 0.054381 
0.058716 0.055012 0.061504 0.062618 0.054811 0.054490 
