#std std_nospill safe safe_nospill data simplified 
0.205042 0.202237 0.210418 0.215046 0.205834 0.205973 
0.205261 0.202425 0.210831 0.215250 0.205896 0.206025 
0.205272 0.202498 0.210836 0.215299 0.205926 0.206098 
0.205514 0.202646 0.210873 0.215310 0.205934 0.206122 
0.205681 0.202718 0.210985 0.215403 0.205938 0.206143 
0.205696 0.202722 0.211050 0.215442 0.206093 0.206149 
0.205710 0.202737 0.211066 0.215482 0.206095 0.206179 
0.205872 0.202840 0.211070 0.215547 0.206136 0.206188 
0.205897 0.202876 0.211072 0.215565 0.206136 0.206221 
0.205901 0.202880 0.211134 0.215604 0.206189 0.206225 
0.205925 0.202922 0.211222 0.215605 0.206210 0.206299 
0.205926 0.202950 0.211227 0.215629 0.206262 0.206300 
0.205933 0.202952 0.211245 0.215709 0.206271 0.206305 
0.205976 0.203064 0.211256 0.215743 0.206302 0.206325 
0.205989 0.203076 0.211261 0.215762 0.206308 0.206363 
0.205992 0.203086 0.211282 0.215834 0.206312 0.206376 
0.206022 0.203158 0.211312 0.215838 0.206331 0.206379 
0.206035 0.203163 0.211331 0.215868 0.206338 0.206414 
0.206044 0.203180 0.211362 0.215888 0.206355 0.206425 
0.206061 0.203224 0.211367 0.215993 0.206366 0.206427 
0.206079 0.203287 0.211404 0.216007 0.206415 0.206451 
0.206108 0.203305 0.211414 0.216050 0.206426 0.206517 
0.206111 0.203313 0.211415 0.216083 0.206450 0.206533 
0.206118 0.203321 0.211477 0.216124 0.206525 0.206535 
0.206142 0.203353 0.211484 0.216133 0.206525 0.206557 
0.206157 0.203394 0.211502 0.216153 0.206527 0.206593 
0.206190 0.203414 0.211515 0.216157 0.206542 0.206595 
0.206200 0.203434 0.211517 0.216209 0.206548 0.206600 
0.206221 0.203503 0.211517 0.216212 0.206567 0.206623 
0.206247 0.203542 0.211578 0.216218 0.206579 0.206625 
0.206247 0.203553 0.211598 0.216234 0.206583 0.206647 
0.206263 0.203667 0.211599 0.216251 0.206616 0.206662 
0.206298 0.203731 0.211625 0.216304 0.206622 0.206665 
0.206301 0.203743 0.211655 0.216352 0.206658 0.206667 
0.206306 0.203916 0.211669 0.216364 0.206694 0.206678 
0.206315 0.203992 0.211672 0.216366 0.206704 0.206695 
0.206326 0.204030 0.211692 0.216379 0.206713 0.206700 
0.206327 0.204084 0.211699 0.216380 0.206727 0.206741 
0.206337 0.204177 0.211714 0.216387 0.206729 0.206743 
0.206340 0.204234 0.211720 0.216406 0.206733 0.206777 
0.206348 0.204306 0.211723 0.216414 0.206738 0.206785 
0.206403 0.204317 0.211792 0.216426 0.206779 0.206792 
0.206410 0.204618 0.211811 0.216439 0.206779 0.206805 
0.206503 0.204645 0.211846 0.216448 0.206806 0.206807 
0.206511 0.205060 0.211853 0.216450 0.206835 0.206813 
0.206517 0.205249 0.211858 0.216458 0.206837 0.206830 
0.206531 0.205342 0.211869 0.216473 0.206841 0.206848 
0.206545 0.205605 0.211922 0.216482 0.206854 0.206848 
0.206561 0.205857 0.211926 0.216489 0.206856 0.206861 
0.206584 0.205937 0.211943 0.216497 0.206857 0.206887 
0.206602 0.205940 0.211962 0.216502 0.206862 0.206895 
0.206692 0.205982 0.211965 0.216514 0.206871 0.206898 
0.206742 0.206004 0.211995 0.216533 0.206871 0.206906 
0.206755 0.206023 0.212002 0.216551 0.206889 0.206914 
0.206767 0.206056 0.212007 0.216560 0.206918 0.206916 
0.206795 0.206061 0.212036 0.216594 0.206945 0.206926 
0.206833 0.206236 0.212045 0.216595 0.206950 0.206934 
0.206848 0.206236 0.212047 0.216598 0.206954 0.206945 
0.206970 0.206265 0.212049 0.216612 0.206972 0.206963 
0.207132 0.206320 0.212069 0.216613 0.206975 0.206966 
0.207153 0.206342 0.212073 0.216646 0.206995 0.206973 
0.207225 0.206419 0.212099 0.216654 0.206996 0.206983 
0.207271 0.206422 0.212112 0.216672 0.207004 0.207001 
0.207342 0.206448 0.212119 0.216672 0.207007 0.207071 
0.207489 0.206476 0.212123 0.216672 0.207022 0.207099 
0.207546 0.206533 0.212148 0.216678 0.207046 0.207101 
0.207675 0.206540 0.212150 0.216686 0.207061 0.207109 
0.208007 0.206591 0.212158 0.216687 0.207068 0.207116 
0.208108 0.206593 0.212164 0.216719 0.207085 0.207118 
0.209557 0.206650 0.212167 0.216767 0.207096 0.207122 
0.209741 0.206712 0.212192 0.216775 0.207105 0.207125 
0.210000 0.206755 0.212217 0.216776 0.207129 0.207132 
0.210854 0.206772 0.212222 0.216793 0.207166 0.207141 
0.211530 0.206773 0.212252 0.216823 0.207213 0.207225 
0.211782 0.206802 0.212255 0.216826 0.207217 0.207238 
0.211784 0.206834 0.212257 0.216859 0.207220 0.207259 
0.211882 0.206846 0.212348 0.216900 0.207222 0.207285 
0.211916 0.206877 0.212368 0.216918 0.207262 0.207298 
0.211937 0.206925 0.212404 0.216946 0.207276 0.207302 
0.211983 0.206961 0.212417 0.216992 0.207282 0.207348 
0.212025 0.206987 0.212433 0.217060 0.207284 0.207349 
