#std std_nospill safe safe_nospill data simplified 
0.000025 0.000025 0.000029 0.000024 0.000025 0.000022 
0.000025 0.000025 0.000029 0.000024 0.000025 0.000022 
0.000025 0.000025 0.000029 0.000024 0.000025 0.000022 
0.000025 0.000025 0.000029 0.000024 0.000025 0.000022 
0.000025 0.000025 0.000029 0.000024 0.000025 0.000022 
0.000025 0.000025 0.000029 0.000024 0.000025 0.000022 
0.000025 0.000025 0.000029 0.000024 0.000025 0.000022 
0.000025 0.000025 0.000029 0.000024 0.000025 0.000022 
0.000025 0.000025 0.000029 0.000024 0.000025 0.000022 
0.000025 0.000025 0.000029 0.000024 0.000025 0.000022 
0.000025 0.000025 0.000029 0.000024 0.000025 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000025 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000029 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000030 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000030 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000030 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000030 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000030 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000030 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000030 0.000024 0.000026 0.000023 
0.000026 0.000025 0.000030 0.000024 0.000026 0.000023 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000023 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000023 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000023 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000026 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000027 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000027 0.000024 
0.000026 0.000026 0.000030 0.000024 0.000027 0.000024 
0.000027 0.000026 0.000030 0.000024 0.000027 0.000024 
0.000027 0.000026 0.000030 0.000025 0.000027 0.000025 
0.000027 0.000026 0.000030 0.000025 0.000027 0.000025 
