#std std_nospill safe safe_nospill data simplified 
0.039865 0.033935 0.042268 0.039798 0.037461 0.037434 
0.039872 0.033939 0.042290 0.039804 0.037471 0.037462 
0.039890 0.033944 0.042308 0.039832 0.037473 0.037472 
0.039912 0.033955 0.042313 0.039835 0.037477 0.037480 
0.039924 0.033963 0.042344 0.039836 0.037477 0.037483 
0.039933 0.033978 0.042365 0.039837 0.037481 0.037498 
0.039933 0.033988 0.042365 0.039840 0.037483 0.037498 
0.039937 0.033993 0.042375 0.039846 0.037486 0.037503 
0.039966 0.034008 0.042380 0.039852 0.037497 0.037506 
0.039969 0.034011 0.042394 0.039854 0.037497 0.037516 
0.039990 0.034021 0.042416 0.039858 0.037509 0.037518 
0.040000 0.034022 0.042439 0.039859 0.037510 0.037520 
0.040007 0.034030 0.042460 0.039864 0.037512 0.037534 
0.040012 0.034031 0.042466 0.039866 0.037517 0.037536 
0.040014 0.034037 0.042466 0.039873 0.037521 0.037542 
0.040015 0.034039 0.042491 0.039874 0.037523 0.037545 
0.040017 0.034040 0.042496 0.039876 0.037523 0.037547 
0.040019 0.034040 0.042504 0.039881 0.037524 0.037558 
0.040020 0.034041 0.042511 0.039884 0.037526 0.037559 
0.040023 0.034044 0.042512 0.039884 0.037530 0.037563 
0.040025 0.034053 0.042516 0.039886 0.037530 0.037564 
0.040030 0.034053 0.042518 0.039887 0.037532 0.037565 
0.040031 0.034058 0.042521 0.039891 0.037535 0.037569 
0.040032 0.034062 0.042532 0.039898 0.037535 0.037569 
0.040033 0.034065 0.042535 0.039898 0.037538 0.037569 
0.040034 0.034071 0.042536 0.039900 0.037539 0.037569 
0.040036 0.034072 0.042539 0.039901 0.037547 0.037570 
0.040049 0.034073 0.042547 0.039901 0.037548 0.037575 
0.040050 0.034077 0.042547 0.039902 0.037549 0.037578 
0.040063 0.034079 0.042549 0.039902 0.037549 0.037582 
0.040063 0.034079 0.042549 0.039905 0.037553 0.037582 
0.040065 0.034080 0.042554 0.039906 0.037554 0.037583 
0.040070 0.034082 0.042556 0.039909 0.037561 0.037585 
0.040072 0.034082 0.042560 0.039910 0.037562 0.037586 
0.040073 0.034084 0.042566 0.039915 0.037562 0.037586 
0.040081 0.034084 0.042566 0.039921 0.037564 0.037586 
0.040081 0.034086 0.042566 0.039921 0.037565 0.037587 
0.040081 0.034087 0.042568 0.039922 0.037567 0.037588 
0.040082 0.034091 0.042569 0.039922 0.037567 0.037589 
0.040082 0.034092 0.042569 0.039923 0.037568 0.037589 
0.040084 0.034093 0.042572 0.039924 0.037569 0.037590 
0.040089 0.034094 0.042575 0.039926 0.037570 0.037592 
0.040090 0.034095 0.042581 0.039927 0.037573 0.037594 
0.040095 0.034097 0.042584 0.039928 0.037576 0.037599 
0.040095 0.034099 0.042586 0.039928 0.037578 0.037601 
0.040097 0.034103 0.042589 0.039928 0.037580 0.037606 
0.040100 0.034104 0.042592 0.039930 0.037581 0.037607 
0.040100 0.034105 0.042595 0.039930 0.037582 0.037608 
0.040101 0.034106 0.042599 0.039936 0.037585 0.037612 
0.040101 0.034106 0.042602 0.039937 0.037586 0.037612 
0.040103 0.034112 0.042603 0.039939 0.037587 0.037613 
0.040104 0.034123 0.042604 0.039943 0.037589 0.037619 
0.040105 0.034124 0.042604 0.039945 0.037594 0.037620 
0.040106 0.034124 0.042605 0.039950 0.037595 0.037627 
0.040116 0.034125 0.042607 0.039950 0.037597 0.037631 
0.040120 0.034128 0.042607 0.039952 0.037598 0.037632 
0.040121 0.034130 0.042614 0.039955 0.037600 0.037641 
0.040123 0.034130 0.042616 0.039956 0.037600 0.037642 
0.040126 0.034135 0.042616 0.039956 0.037605 0.037643 
0.040127 0.034140 0.042620 0.039958 0.037606 0.037647 
0.040130 0.034142 0.042631 0.039959 0.037610 0.037648 
0.040135 0.034145 0.042638 0.039963 0.037619 0.037650 
0.040142 0.034145 0.042638 0.039968 0.037623 0.037650 
0.040144 0.034147 0.042639 0.039971 0.037623 0.037651 
0.040145 0.034149 0.042639 0.039973 0.037629 0.037657 
0.040145 0.034158 0.042639 0.039977 0.037638 0.037657 
0.040157 0.034159 0.042642 0.039981 0.037639 0.037658 
0.040169 0.034161 0.042656 0.039983 0.037640 0.037659 
0.040172 0.034164 0.042663 0.039988 0.037641 0.037671 
0.040173 0.034166 0.042666 0.039989 0.037644 0.037671 
0.040177 0.034168 0.042676 0.039989 0.037646 0.037684 
0.040178 0.034169 0.042677 0.039990 0.037656 0.037684 
0.040181 0.034180 0.042678 0.039994 0.037657 0.037689 
0.040188 0.034184 0.042684 0.039994 0.037660 0.037692 
0.040191 0.034188 0.042690 0.040002 0.037662 0.037698 
0.040191 0.034191 0.042695 0.040016 0.037686 0.037702 
0.040197 0.034193 0.042701 0.040028 0.037687 0.037707 
0.040199 0.034194 0.042702 0.040028 0.037688 0.037711 
0.040201 0.034201 0.042713 0.040040 0.037689 0.037718 
0.040204 0.034206 0.042715 0.040066 0.037689 0.037720 
0.040210 0.034217 0.042716 0.040075 0.037707 0.037723 
0.040210 0.034221 0.042724 0.040078 0.037707 0.037723 
0.040216 0.034222 0.042725 0.040079 0.037709 0.037730 
0.040251 0.034226 0.042742 0.040082 0.037715 0.037735 
0.040272 0.034241 0.042755 0.040088 0.037720 0.037763 
0.040286 0.034243 0.042757 0.040099 0.037737 0.037777 
0.040313 0.034245 0.042767 0.040106 0.037744 0.037785 
0.040326 0.034248 0.042784 0.040109 0.037778 0.037806 
